sku_id,customer_rate,timestamp,seller_id
SKU_JOG_1001,2.9,17-02-2026,S003
SKU_JOG_1002,5,02-03-2026,S003
SKU_JOG_1003,4.8,12-03-2026,S003
SKU_JOG_1004,3.4,09-03-2026,S003
SKU_KAF_1005,5,14-02-2026,S003
SKU_KAF_1006,4.8,24-02-2026,S003
SKU_KAF_1007,3.7,06-04-2026,S003
SKU_KAF_1008,2,12-03-2026,S003
SKU_NS_1009,5,12-02-2026,S003
SKU_NS_1010,2.9,15-02-2026,S003
SKU_NS_1011,2.7,31-03-2026,S003
SKU_NS_1012,4.8,28-02-2026,S003
SKU_000001,5,04-02-2026,S003
SKU_000002,5,09-02-2026,S003
SKU_000003,4.5,02-02-2026,S003
SKU_000004,4.5,30-01-2026,S003
SKU_000005,4.7,16-01-2026,S003
SKU_000006,4.6,03-04-2026,S003
SKU_000007,4.2,25-01-2026,S003
SKU_000008,4.1,10-02-2026,S003
SKU_000009,3.9,16-01-2026,S003
SKU_000010,3.4,06-04-2026,S003
SKU_000011,3.8,10-03-2026,S003
SKU_000012,2.6,08-04-2026,S003
SKU_000013,3.9,30-03-2026,S003
SKU_000014,3.2,24-01-2026,S003
SKU_000015,3.1,25-01-2026,S003
SKU_000016,4.1,28-01-2026,S003
SKU_000017,5,05-04-2026,S003
SKU_000018,4.7,03-03-2026,S003
SKU_000019,2.7,05-02-2026,S003
SKU_000020,3.2,03-04-2026,S003
SKU_000021,4.8,17-03-2026,S003
SKU_000022,3.2,08-04-2026,S003
SKU_000023,3.8,09-03-2026,S003
SKU_000024,4.4,18-03-2026,S003
SKU_000025,3.2,06-02-2026,S003
SKU_000026,4.1,13-01-2026,S003
SKU_000027,2.9,17-04-2026,S003
SKU_000028,3.5,25-01-2026,S003
SKU_000029,4.3,07-02-2026,S003
SKU_000030,2.7,30-01-2026,S003
SKU_000031,4.4,16-02-2026,S003
SKU_000032,4,23-01-2026,S003
SKU_000033,4.4,08-02-2026,S003
SKU_000034,4.2,02-01-2026,S003
SKU_000035,5,01-04-2026,S003
SKU_000036,4.1,10-03-2026,S003
SKU_000037,3.7,17-01-2026,S003
SKU_000038,4.1,05-02-2026,S003
SKU_000039,4.4,06-01-2026,S003
SKU_000040,4,07-01-2026,S003
SKU_000041,4,12-03-2026,S003
SKU_000042,3.4,07-02-2026,S003
SKU_000043,3.5,31-03-2026,S003
SKU_000044,2.9,17-01-2026,S003
SKU_000045,5,23-03-2026,S003
SKU_000046,3,22-04-2026,S003
SKU_000047,3.4,07-04-2026,S003
SKU_000048,3.4,04-03-2026,S003
SKU_000049,4.7,14-01-2026,S003
SKU_000050,3.8,22-04-2026,S003
SKU_000051,5,02-01-2026,S003
SKU_000052,3.5,15-03-2026,S003
SKU_000053,4.2,06-02-2026,S003
SKU_000054,3.3,02-03-2026,S003
SKU_000055,5,03-03-2026,S003
SKU_000056,3,26-02-2026,S003
SKU_000057,4.2,13-02-2026,S003
SKU_000058,4.5,24-01-2026,S003
SKU_000059,4.3,07-01-2026,S003
SKU_000060,3.9,02-02-2026,S003
SKU_000061,3.9,21-04-2026,S003
SKU_000062,4,03-03-2026,S003
SKU_000063,3.9,15-01-2026,S003
SKU_000064,4.8,16-04-2026,S003
SKU_000065,5,09-01-2026,S003
SKU_000066,3.6,21-02-2026,S003
SKU_000067,2.9,04-03-2026,S003
SKU_000068,3.9,10-01-2026,S003
SKU_000069,5,15-03-2026,S003
SKU_000070,3.4,22-03-2026,S003
SKU_000071,5,29-03-2026,S003
SKU_000072,5,07-01-2026,S003
SKU_000073,3.6,20-01-2026,S003
SKU_000074,4.5,20-01-2026,S003
SKU_000075,5,14-04-2026,S004
SKU_000076,3.7,14-03-2026,S004
SKU_000077,3.8,08-02-2026,S004
SKU_000078,3.5,11-01-2026,S004
SKU_000079,3.2,01-02-2026,S004
SKU_000080,3.5,16-01-2026,S004
SKU_000081,3,13-03-2026,S004
SKU_000082,4,08-04-2026,S004
SKU_000083,3.4,23-02-2026,S004
SKU_000084,4.2,19-03-2026,S004
SKU_000085,2.8,18-03-2026,S004
SKU_000086,4.3,12-04-2026,S004
SKU_000087,4.7,21-03-2026,S004
SKU_000088,2.4,29-01-2026,S004
SKU_000089,4.3,10-04-2026,S004
SKU_000090,5,08-03-2026,S004
SKU_000091,3,18-02-2026,S004
SKU_000092,5,27-02-2026,S004
SKU_000093,4.3,27-04-2026,S004
SKU_000094,3.4,26-02-2026,S004
SKU_000095,4,08-02-2026,S004
SKU_000096,4.4,21-04-2026,S004
SKU_000097,4.1,17-03-2026,S004
SKU_000098,4.4,24-02-2026,S004
SKU_000099,3.3,09-02-2026,S004
SKU_000100,4.1,14-03-2026,S004
SKU_000101,2.9,21-03-2026,S004
SKU_000102,3.9,08-01-2026,S004
SKU_000103,3.3,20-03-2026,S004
SKU_000104,3.4,05-04-2026,S004
SKU_000105,5,13-01-2026,S004
SKU_000106,4.9,08-04-2026,S004
SKU_000107,4.5,27-01-2026,S004
SKU_000108,3.1,22-03-2026,S004
SKU_000109,3.7,28-01-2026,S004
SKU_000110,5,03-02-2026,S004
SKU_000111,4.1,26-03-2026,S004
SKU_000112,5,11-01-2026,S004
SKU_000113,4.3,21-01-2026,S004
SKU_000114,4.2,31-01-2026,S004
SKU_000115,3.8,23-01-2026,S004
SKU_000116,4.1,12-03-2026,S004
SKU_000117,3.9,10-01-2026,S004
SKU_000118,4.6,21-01-2026,S004
SKU_000119,4.8,01-01-2026,S004
SKU_000120,3.4,22-02-2026,S004
SKU_000121,2.9,27-02-2026,S004
SKU_000122,2.5,30-03-2026,S004
SKU_000123,4.4,18-03-2026,S004
SKU_000124,3.1,02-03-2026,S004
SKU_000125,2.3,07-02-2026,S004
SKU_000126,4.3,05-01-2026,S004
SKU_000127,5,30-01-2026,S004
SKU_000128,4,06-02-2026,S004
SKU_000129,4.7,01-04-2026,S004
SKU_000130,4.1,06-02-2026,S004
SKU_000131,3.9,31-03-2026,S004
SKU_000132,4.7,21-04-2026,S004
SKU_000133,3.8,28-02-2026,S004
SKU_000134,4.2,10-01-2026,S004
SKU_000135,4.3,29-03-2026,S004
SKU_000136,3.5,30-01-2026,S004
SKU_000137,4.8,29-04-2026,S004
SKU_000138,3.9,03-02-2026,S004
SKU_000139,3.4,11-04-2026,S004
SKU_000140,4.4,12-04-2026,S004
SKU_000141,3.3,22-03-2026,S004
SKU_000142,4,17-03-2026,S004
SKU_000143,4,26-03-2026,S004
SKU_000144,4.9,13-04-2026,S004
SKU_000145,4.4,30-04-2026,S004
SKU_000146,4,26-01-2026,S004
SKU_000147,4.7,24-02-2026,S004
SKU_000148,5,15-01-2026,S004
SKU_000149,4.4,11-03-2026,S004
SKU_000150,4,29-01-2026,S004
SKU_000151,3,24-03-2026,S004
SKU_000152,3.1,20-01-2026,S004
SKU_000153,3.8,27-04-2026,S004
SKU_000154,3.5,04-02-2026,S004
SKU_000155,3.9,16-04-2026,S004
SKU_000156,4,19-01-2026,S004
SKU_000157,4.4,10-01-2026,S004
SKU_000158,3.9,08-01-2026,S004
SKU_000159,4.4,22-01-2026,S004
SKU_000160,4.1,12-04-2026,S004
SKU_000161,2.4,09-02-2026,S004
SKU_000162,3.2,18-03-2026,S004
SKU_000163,3.9,06-04-2026,S004
SKU_000164,3,16-04-2026,S004
SKU_000165,4.5,14-03-2026,S004
SKU_000166,5,28-04-2026,S004
SKU_000167,5,06-02-2026,S004
SKU_000168,3.8,26-02-2026,S004
SKU_000169,5,16-01-2026,S004
SKU_000170,4.1,01-03-2026,S004
SKU_000171,3.7,30-03-2026,S004
SKU_000172,3.5,08-02-2026,S004
SKU_000173,3.8,31-03-2026,S004
SKU_000174,3.7,21-02-2026,S004
SKU_000175,4.1,04-02-2026,S004
SKU_000176,4.1,06-03-2026,S004
SKU_000177,4,11-03-2026,S004
SKU_000178,4.3,05-03-2026,S004
SKU_000179,5,26-02-2026,S004
SKU_000180,4.8,11-01-2026,S004
SKU_000181,2.8,18-03-2026,S004
SKU_000182,2,06-01-2026,S004
SKU_000183,4.7,24-04-2026,S004
SKU_000184,2.9,25-02-2026,S004
SKU_000185,3.8,05-04-2026,S004
SKU_000186,3.1,11-02-2026,S004
SKU_000187,2.6,19-03-2026,S004
SKU_000188,4.4,02-02-2026,S004
SKU_000189,4.6,04-01-2026,S004
SKU_000190,3.5,12-01-2026,S004
SKU_000191,1.9,30-01-2026,S004
SKU_000192,3.6,28-03-2026,S004
SKU_000193,4.3,18-04-2026,S004
SKU_000194,2.8,21-04-2026,S004
SKU_000195,4.1,15-03-2026,S004
SKU_000196,4,17-03-2026,S004
SKU_000197,4.5,03-01-2026,S004
SKU_000198,4.1,08-04-2026,S004
SKU_000199,3.2,28-03-2026,S004
SKU_000200,5,16-04-2026,S004
SKU_000201,3.9,04-02-2026,S004
SKU_000202,4,15-03-2026,S004
SKU_000203,3.3,06-01-2026,S004
SKU_000204,3.6,08-04-2026,S004
SKU_000205,3.3,07-04-2026,S004
SKU_000206,3.9,23-01-2026,S004
SKU_000207,5,02-03-2026,S004
SKU_000208,2.9,08-03-2026,S004
SKU_000209,2.7,25-03-2026,S004
SKU_000210,5,26-02-2026,S004
SKU_000211,3.8,28-04-2026,S004
SKU_000212,3.5,05-02-2026,S004
SKU_000213,4.8,24-01-2026,S004
SKU_000214,3.5,16-03-2026,S004
SKU_000215,5,25-02-2026,S004
SKU_000216,4.5,23-03-2026,S004
SKU_000217,3.6,15-04-2026,S004
SKU_000218,5,04-03-2026,S004
SKU_000219,3.5,12-01-2026,S004
SKU_000220,4.6,02-03-2026,S004
SKU_000221,4.2,14-02-2026,S004
SKU_000222,5,22-02-2026,S004
SKU_000223,5,12-02-2026,S004
SKU_000224,4,11-02-2026,S004
SKU_000225,3.4,27-03-2026,S004
SKU_000226,4.4,14-01-2026,S004
SKU_000227,3.5,20-04-2026,S004
SKU_000228,5,21-01-2026,S004
SKU_000229,4.1,12-02-2026,S004
SKU_000230,3.7,22-02-2026,S004
SKU_000231,4.1,30-03-2026,S004
SKU_000232,2.9,05-03-2026,S004
SKU_000233,3.2,06-02-2026,S004
SKU_000234,5,26-03-2026,S004
SKU_000235,3.5,21-02-2026,S004
SKU_000236,3.2,15-04-2026,S004
SKU_000237,4.4,08-04-2026,S004
SKU_000238,4.9,12-03-2026,S004
SKU_000239,4.6,05-01-2026,S004
SKU_000240,4.8,28-02-2026,S004
SKU_000241,3.4,12-01-2026,S004
SKU_000242,2.9,10-02-2026,S004
SKU_000243,5,02-02-2026,S004
SKU_000244,3.7,11-02-2026,S004
SKU_000245,3.8,15-01-2026,S004
SKU_000246,5,09-04-2026,S004
SKU_000247,4.4,21-02-2026,S004
SKU_000248,4.4,21-04-2026,S004
SKU_000249,5,07-03-2026,S004
SKU_000250,3.5,16-04-2026,S004
SKU_000251,4.7,01-01-2026,S004
SKU_000252,4,26-03-2026,S004
SKU_000253,4.2,22-04-2026,S004
SKU_000254,5,11-03-2026,S004
SKU_000255,4.4,01-03-2026,S004
SKU_000256,4.4,22-02-2026,S004
SKU_000257,4.9,07-01-2026,S004
SKU_000258,3.7,25-01-2026,S004
SKU_000259,3.3,08-03-2026,S004
SKU_000260,3.2,16-02-2026,S004
SKU_000261,2.4,21-03-2026,S004
SKU_000262,5,07-04-2026,S004
SKU_000263,3.1,05-03-2026,S004
SKU_000264,3.8,22-03-2026,S004
SKU_000265,3.8,26-02-2026,S004
SKU_000266,4.2,08-04-2026,S004
SKU_000267,4.7,07-01-2026,S004
SKU_000268,4.7,27-01-2026,S004
SKU_000269,3.5,04-02-2026,S004
SKU_000270,3.9,12-03-2026,S004
SKU_000271,4.2,17-01-2026,S004
SKU_000272,3.8,29-04-2026,S004
SKU_000273,5,06-02-2026,S004
SKU_000274,4.4,26-02-2026,S004
SKU_000275,4.6,23-04-2026,S004
SKU_000276,4.5,31-03-2026,S004
SKU_000277,4.9,04-03-2026,S004
SKU_000278,4.1,16-01-2026,S004
SKU_000279,3,04-01-2026,S004
SKU_000280,4.3,22-03-2026,S004
SKU_000281,3.5,19-03-2026,S004
SKU_000282,3.6,13-04-2026,S004
SKU_000283,4.5,31-01-2026,S004
SKU_000284,5,01-04-2026,S004
SKU_000285,4,21-01-2026,S004
SKU_000286,4.2,09-02-2026,S004
SKU_000287,5,12-03-2026,S004
SKU_000288,4.2,02-01-2026,S004
SKU_000289,5,12-03-2026,S004
SKU_000290,4.5,22-02-2026,S004
SKU_000291,2.6,12-01-2026,S004
SKU_000292,4.6,29-01-2026,S004
SKU_000293,4.3,18-04-2026,S004
SKU_000294,5,27-04-2026,S004
SKU_000295,4.5,15-01-2026,S004
SKU_000296,3.9,01-03-2026,S004
SKU_000297,3,16-01-2026,S004
SKU_000298,3.8,24-03-2026,S004
SKU_000299,3.3,17-04-2026,S004
SKU_000300,3.5,20-01-2026,S004
SKU_000301,4.5,05-03-2026,S004
SKU_000302,5,30-04-2026,S004
SKU_000303,4.3,02-04-2026,S004
SKU_000304,3,07-02-2026,S004
SKU_000305,4.4,07-03-2026,S004
SKU_000306,5,01-04-2026,S004
SKU_000307,3.5,04-02-2026,S004
SKU_000308,3.9,23-02-2026,S004
SKU_000309,4,17-04-2026,S004
SKU_000310,3.4,03-03-2026,S004
SKU_000311,4.5,02-03-2026,S004
SKU_000312,3.9,01-02-2026,S004
SKU_000313,4.3,28-02-2026,S004
SKU_000314,3.3,12-03-2026,S004
SKU_000315,3.7,19-01-2026,S004
SKU_000316,4.6,19-02-2026,S004
SKU_000317,3.7,25-01-2026,S004
SKU_000318,5,28-04-2026,S004
SKU_000319,3.7,18-03-2026,S004
SKU_000320,4.2,07-03-2026,S004
SKU_000321,4.7,06-04-2026,S004
SKU_000322,2.9,23-04-2026,S004
SKU_000323,2.6,18-01-2026,S004
SKU_000324,2.8,21-04-2026,S004
SKU_000325,5,09-01-2026,S004
SKU_000326,3.6,05-02-2026,S004
SKU_000327,5,09-04-2026,S004
SKU_000328,3.5,12-04-2026,S004
SKU_000329,4.1,20-04-2026,S004
SKU_000330,5,23-02-2026,S004
SKU_000331,5,13-02-2026,S004
SKU_000332,5,30-04-2026,S004
SKU_000333,5,11-04-2026,S004
SKU_000334,4.8,06-03-2026,S004
SKU_000335,4.5,04-02-2026,S004
SKU_000336,4.6,16-04-2026,S004
SKU_000337,3.6,01-01-2026,S004
SKU_000338,3.3,06-02-2026,S004
SKU_000339,4,03-04-2026,S004
SKU_000340,3.9,08-02-2026,S004
SKU_000341,3.6,18-04-2026,S004
SKU_000342,4.6,17-03-2026,S004
SKU_000343,4.8,16-03-2026,S004
SKU_000344,4.1,26-03-2026,S004
SKU_000345,5,04-03-2026,S004
SKU_000346,3.1,21-04-2026,S004
SKU_000347,3.8,20-01-2026,S004
SKU_000348,3.4,27-02-2026,S004
SKU_000349,2.5,10-03-2026,S004
SKU_000350,3.9,03-03-2026,S004
SKU_000351,3.9,14-02-2026,S004
SKU_000352,5,12-02-2026,S004
SKU_000353,4.5,12-03-2026,S004
SKU_000354,3.2,08-04-2026,S004
SKU_000355,5,11-03-2026,S004
SKU_000356,5,18-02-2026,S004
SKU_000357,4.5,28-02-2026,S004
SKU_000358,3.8,30-04-2026,S004
SKU_000359,3.2,11-02-2026,S004
SKU_000360,3.7,22-04-2026,S004
SKU_000361,4.9,25-01-2026,S004
SKU_000362,5,31-03-2026,S004
SKU_000363,5,31-01-2026,S004
SKU_000364,3.6,15-03-2026,S004
SKU_000365,3.1,19-02-2026,S004
SKU_000366,4.1,30-01-2026,S004
SKU_000367,2.6,20-04-2026,S004
SKU_000368,4.3,10-04-2026,S004
SKU_000369,3.9,22-02-2026,S004
SKU_000370,3.6,06-01-2026,S004
SKU_000371,2.7,10-02-2026,S004
SKU_000372,4.4,06-04-2026,S004
SKU_000373,3.6,02-03-2026,S004
SKU_000374,3.1,01-04-2026,S004
SKU_000375,1.7,27-04-2026,S004
SKU_000376,4,14-04-2026,S004
SKU_000377,5,18-02-2026,S004
SKU_000378,5,19-02-2026,S004
SKU_000379,3.6,26-03-2026,S004
SKU_000380,3.5,12-04-2026,S004
SKU_000381,4.4,16-04-2026,S004
SKU_000382,3.2,25-03-2026,S004
SKU_000383,4.2,20-01-2026,S004
SKU_000384,4.6,05-03-2026,S004
SKU_000385,5,05-01-2026,S004
SKU_000386,3.9,17-01-2026,S004
SKU_000387,3.8,06-03-2026,S004
SKU_000388,3.3,17-03-2026,S004
SKU_000389,3.3,12-02-2026,S004
SKU_000390,3.8,22-04-2026,S004
SKU_000391,4.3,13-01-2026,S004
SKU_000392,4.7,22-04-2026,S004
SKU_000393,3.4,19-04-2026,S004
SKU_000394,5,26-02-2026,S004
SKU_000395,3.8,13-01-2026,S004
SKU_000396,4,09-03-2026,S004
SKU_000397,3.4,27-04-2026,S004
SKU_000398,2.1,28-02-2026,S004
SKU_000399,4.7,02-01-2026,S004
SKU_000400,4.6,03-04-2026,S004
SKU_000401,3.8,19-01-2026,S004
SKU_000402,4.1,22-02-2026,S004
SKU_000403,4.4,22-04-2026,S004
SKU_000404,2.7,25-03-2026,S004
SKU_000405,3.6,20-01-2026,S004
SKU_000406,4.6,10-01-2026,S004
SKU_000407,3,02-03-2026,S004
SKU_000408,4.2,11-04-2026,S004
SKU_000409,2.9,03-02-2026,S004
SKU_000410,4.4,13-02-2026,S004
SKU_000411,4,21-03-2026,S004
SKU_000412,2.7,30-03-2026,S004
SKU_000413,4.9,20-02-2026,S004
SKU_000414,3.4,25-03-2026,S004
SKU_000415,3.4,11-01-2026,S004
SKU_000416,4.2,20-04-2026,S004
SKU_000417,4.9,12-02-2026,S004
SKU_000418,3.2,20-04-2026,S004
SKU_000419,4,28-03-2026,S004
SKU_000420,4.3,20-04-2026,S004
SKU_000421,4.6,10-03-2026,S004
SKU_000422,4.1,18-02-2026,S004
SKU_000423,3.7,10-02-2026,S004
SKU_000424,3.3,22-03-2026,S004
SKU_000425,4.1,02-04-2026,S004
SKU_000426,3.1,24-04-2026,S004
SKU_000427,1.7,08-04-2026,S004
SKU_000428,4.3,04-03-2026,S004
SKU_000429,4.7,22-04-2026,S004
SKU_000430,2.1,11-03-2026,S004
SKU_000431,3.2,05-01-2026,S004
SKU_000432,4.5,21-03-2026,S004
SKU_000433,5,09-01-2026,S004
SKU_000434,4,31-01-2026,S004
SKU_000435,3.4,22-03-2026,S004
SKU_000436,3.9,29-03-2026,S004
SKU_000437,5,28-04-2026,S004
SKU_000438,3.5,06-02-2026,S004
SKU_000439,3.4,30-01-2026,S004
SKU_000440,3.6,06-04-2026,S004
SKU_000441,3.2,12-01-2026,S004
SKU_000442,4.1,25-02-2026,S004
SKU_000443,5,13-01-2026,S004
SKU_000444,4.3,08-04-2026,S004
SKU_000445,3.8,23-03-2026,S004
SKU_000446,3.8,01-04-2026,S004
SKU_000447,2.7,22-04-2026,S004
SKU_000448,4.7,13-01-2026,S004
SKU_000449,3.9,26-02-2026,S004
SKU_000450,3.9,22-01-2026,S004
SKU_000451,5,30-03-2026,S004
SKU_000452,4.2,08-02-2026,S004
SKU_000453,3.4,26-04-2026,S004
SKU_000454,3.7,04-01-2026,S004
SKU_000455,4.9,06-01-2026,S004
SKU_000456,4.1,11-02-2026,S004
SKU_000457,2.8,12-04-2026,S004
SKU_000458,4.7,08-01-2026,S004
SKU_000459,3.5,07-02-2026,S004
SKU_000460,5,15-02-2026,S004
SKU_000461,4.9,17-02-2026,S004
SKU_000462,3.6,25-02-2026,S004
SKU_000463,5,19-01-2026,S004
SKU_000464,4.1,01-02-2026,S004
SKU_000465,4.7,09-03-2026,S004
SKU_000466,4.4,22-02-2026,S004
SKU_000467,3.3,14-03-2026,S004
SKU_000468,3.5,29-03-2026,S004
SKU_000469,4.8,12-04-2026,S004
SKU_000470,3.7,24-01-2026,S004
SKU_000471,3.7,22-01-2026,S004
SKU_000472,3.2,23-01-2026,S004
SKU_000473,4.3,11-01-2026,S004
SKU_000474,5,20-03-2026,S005
SKU_000475,3.1,22-04-2026,S005
SKU_000476,4,18-02-2026,S005
SKU_000477,5,21-03-2026,S005
SKU_000478,3.9,29-03-2026,S005
SKU_000479,4.4,31-01-2026,S005
SKU_000480,3.2,05-03-2026,S005
SKU_000481,4.3,27-04-2026,S005
SKU_000482,3.9,16-03-2026,S005
SKU_000483,4.8,19-01-2026,S005
SKU_000484,4.9,30-01-2026,S005
SKU_000485,5,01-03-2026,S005
SKU_000486,4.5,23-03-2026,S005
SKU_000487,4.3,02-02-2026,S005
SKU_000488,4.2,28-02-2026,S005
SKU_000489,3.7,02-02-2026,S005
SKU_000490,4.3,27-03-2026,S005
SKU_000491,3.8,02-01-2026,S005
SKU_000492,4.1,26-04-2026,S005
SKU_000493,5,13-04-2026,S005
SKU_000494,3.2,01-03-2026,S005
SKU_000495,4.9,26-04-2026,S005
SKU_000496,5,06-02-2026,S005
SKU_000497,3.9,28-03-2026,S005
SKU_000498,2.3,11-03-2026,S005
SKU_000499,3.5,21-01-2026,S005
SKU_000500,5,10-01-2026,S005
SKU_000501,4,26-02-2026,S005
SKU_000502,3.2,14-02-2026,S005
SKU_000503,3.6,17-03-2026,S005
SKU_000504,4.7,08-02-2026,S005
SKU_000505,4.4,23-03-2026,S005
SKU_000506,3.8,24-02-2026,S005
SKU_000507,3.7,30-03-2026,S005
SKU_000508,3.7,02-02-2026,S005
SKU_000509,3.3,28-02-2026,S005
SKU_000510,5,19-04-2026,S005
SKU_000511,3.7,08-02-2026,S005
SKU_000512,5,26-01-2026,S005
SKU_000513,5,19-02-2026,S005
SKU_000514,4.8,20-04-2026,S005
SKU_000515,3.7,03-03-2026,S005
SKU_000516,4.3,14-01-2026,S005
SKU_000517,4,31-01-2026,S005
SKU_000518,3.3,18-02-2026,S005
SKU_000519,4.3,15-03-2026,S005
SKU_000520,3.1,15-02-2026,S005
SKU_000521,5,15-03-2026,S005
SKU_000522,3.6,07-02-2026,S005
SKU_000523,4.2,31-03-2026,S005
SKU_000524,4.2,07-02-2026,S005
SKU_000525,3.8,03-01-2026,S005
SKU_000526,4.5,17-04-2026,S005
SKU_000527,3.6,26-03-2026,S005
SKU_000528,4.7,20-02-2026,S005
SKU_000529,2.9,05-02-2026,S005
SKU_000530,4.1,02-01-2026,S005
SKU_000531,5,14-03-2026,S005
SKU_000532,3.2,21-04-2026,S005
SKU_000533,3.5,29-03-2026,S005
SKU_000534,4.4,10-04-2026,S005
SKU_000535,4.1,06-04-2026,S005
SKU_000536,4.3,07-01-2026,S005
SKU_000537,4.4,27-04-2026,S005
SKU_000538,4.5,19-03-2026,S005
SKU_000539,4.9,06-04-2026,S005
SKU_000540,4.3,05-03-2026,S005
SKU_000541,3.8,17-04-2026,S005
SKU_000542,4.5,26-04-2026,S005
SKU_000543,5,26-04-2026,S005
SKU_000544,3.9,06-02-2026,S005
SKU_000545,3.2,10-04-2026,S005
SKU_000546,4.9,13-04-2026,S005
SKU_000547,3.9,30-01-2026,S005
SKU_000548,2.3,19-03-2026,S005
SKU_000549,4.7,13-04-2026,S005
SKU_000550,3.6,15-02-2026,S005
SKU_000551,3.9,29-01-2026,S005
SKU_000552,4.3,23-03-2026,S005
SKU_000553,4.2,25-01-2026,S005
SKU_000554,4.6,21-03-2026,S005
SKU_000555,3.7,02-02-2026,S005
SKU_000556,4.4,28-03-2026,S005
SKU_000557,3.8,07-04-2026,S005
SKU_000558,4.6,03-04-2026,S005
SKU_000559,4.5,09-04-2026,S005
SKU_000560,3.3,26-03-2026,S005
SKU_000561,4.9,29-03-2026,S005
SKU_000562,3.6,18-04-2026,S005
SKU_000563,4.6,18-01-2026,S005
SKU_000564,4.3,22-03-2026,S005
SKU_000565,5,13-01-2026,S005
SKU_000566,3.8,26-04-2026,S005
SKU_000567,3.7,22-03-2026,S005
SKU_000568,4,24-03-2026,S005
SKU_000569,3.8,06-01-2026,S005
SKU_000570,4.6,09-02-2026,S005
SKU_000571,2.7,11-04-2026,S005
SKU_000572,3.2,26-02-2026,S005
SKU_000573,3.1,05-01-2026,S005
SKU_000574,4.8,16-03-2026,S005
SKU_000575,5,16-02-2026,S005
SKU_000576,3.9,04-04-2026,S005
SKU_000577,3.9,17-01-2026,S005
SKU_000578,4.1,12-01-2026,S005
SKU_000579,4.9,27-04-2026,S005
SKU_000580,3.3,07-02-2026,S005
SKU_000581,4.2,11-02-2026,S005
SKU_000582,4.8,06-04-2026,S005
SKU_000583,4.4,23-02-2026,S005
SKU_000584,4.2,23-01-2026,S005
SKU_000585,4.8,26-01-2026,S005
SKU_000586,1.8,17-01-2026,S005
SKU_000587,4.5,11-04-2026,S005
SKU_000588,3.5,11-03-2026,S005
SKU_000589,2.5,23-04-2026,S005
SKU_000590,4.4,16-02-2026,S005
SKU_000591,5,09-03-2026,S005
SKU_000592,3.9,06-03-2026,S005
SKU_000593,4.8,27-04-2026,S005
SKU_000594,5,04-02-2026,S005
SKU_000595,5,17-04-2026,S005
SKU_000596,5,22-01-2026,S005
SKU_000597,4.6,02-02-2026,S005
SKU_000598,4.1,27-04-2026,S005
SKU_000599,2.7,16-04-2026,S005
SKU_000600,3.8,03-03-2026,S005
SKU_000601,3.3,14-04-2026,S005
SKU_000602,5,07-02-2026,S005
SKU_000603,3.9,06-04-2026,S005
SKU_000604,4.1,22-04-2026,S005
SKU_000605,4.4,13-02-2026,S005
SKU_000606,4,13-04-2026,S005
SKU_000607,5,15-01-2026,S005
SKU_000608,3.5,01-03-2026,S005
SKU_000609,4.2,10-01-2026,S005
SKU_000610,3.4,19-01-2026,S005
SKU_000611,2.9,07-04-2026,S005
SKU_000612,3.5,29-01-2026,S005
SKU_000613,4,21-04-2026,S005
SKU_000614,3.7,28-03-2026,S005
SKU_000615,3.4,03-04-2026,S005
SKU_000616,2.9,28-03-2026,S005
SKU_000617,3.9,20-02-2026,S005
SKU_000618,2.8,19-04-2026,S005
SKU_000619,4.6,13-04-2026,S005
SKU_000620,4.1,13-03-2026,S005
SKU_000621,2.8,16-02-2026,S005
SKU_000622,3.8,12-01-2026,S005
SKU_000623,3.4,12-04-2026,S005
SKU_000624,4.3,20-02-2026,S005
SKU_000625,5,02-01-2026,S005
SKU_000626,2.5,03-02-2026,S005
SKU_000627,4.1,10-03-2026,S005
SKU_000628,3.9,16-01-2026,S005
SKU_000629,4.5,28-02-2026,S005
SKU_000630,4.2,17-02-2026,S005
SKU_000631,3.4,28-03-2026,S005
SKU_000632,3.7,06-04-2026,S005
SKU_000633,3.4,28-03-2026,S005
SKU_000634,4.9,03-02-2026,S005
SKU_000635,4,16-03-2026,S005
SKU_000636,5,18-02-2026,S005
SKU_000637,4,16-04-2026,S005
SKU_000638,3.4,23-03-2026,S005
SKU_000639,2.8,17-02-2026,S005
SKU_000640,2.6,14-01-2026,S005
SKU_000641,2.7,28-03-2026,S005
SKU_000642,4.2,30-01-2026,S005
SKU_000643,4.4,02-03-2026,S005
SKU_000644,2.7,04-01-2026,S005
SKU_000645,4.7,21-03-2026,S005
SKU_000646,3.6,24-04-2026,S005
SKU_000647,4.1,13-03-2026,S005
SKU_000648,5,11-02-2026,S005
SKU_000649,4.7,28-04-2026,S005
SKU_000650,3.8,20-03-2026,S005
SKU_000651,3.3,29-01-2026,S005
SKU_000652,2.3,24-03-2026,S005
SKU_000653,3.4,09-01-2026,S005
SKU_000654,3.8,23-03-2026,S005
SKU_000655,3.2,16-04-2026,S005
SKU_000656,3.9,01-03-2026,S005
SKU_000657,4.1,27-04-2026,S005
SKU_000658,3.8,31-03-2026,S005
SKU_000659,3.5,08-02-2026,S005
SKU_000660,4.1,25-03-2026,S005
SKU_000661,4.4,22-02-2026,S005
SKU_000662,3.1,15-01-2026,S005
SKU_000663,5,18-01-2026,S005
SKU_000664,3.9,06-01-2026,S005
