order_id,skuid,seller_id,created_at,price
O2810,SKU_001565,S007,19-09-2025 00:2216,636.19
O2811,SKU_001566,S007,19-09-2025 00:2217,582.56
O2812,SKU_001567,S007,19-09-2025 00:2218,608.63
O2813,SKU_001568,S007,19-09-2025 00:2219,697.28
O2814,SKU_001569,S007,19-09-2025 00:2220,717.57
O2815,SKU_001570,S007,19-09-2025 00:2221,701.68
O2816,SKU_001571,S007,19-09-2025 00:2222,558.22
O2817,SKU_001572,S007,19-09-2025 00:2223,1564.53
O2818,SKU_001573,S007,19-09-2025 00:2224,1790.79
O2819,SKU_001574,S007,19-09-2025 00:2225,1475.18
O2820,SKU_001575,S007,19-09-2025 00:2226,1424.18
O2821,SKU_001576,S007,19-09-2025 00:2227,1429.36
O2822,SKU_001577,S007,19-09-2025 00:2228,563.96
O2823,SKU_001578,S007,19-09-2025 00:2229,468.93
O2824,SKU_001579,S007,19-09-2025 00:2230,459.08
O2825,SKU_001580,S007,19-09-2025 00:2231,647.15
O2826,SKU_001581,S007,19-09-2025 00:2232,474.7
O2827,SKU_001582,S007,19-09-2025 00:2233,663.13
O2828,SKU_001583,S007,19-09-2025 00:2234,665.95
O2829,SKU_001584,S007,19-09-2025 00:2235,816.32
O2830,SKU_001585,S007,19-09-2025 00:2236,742.55
O2831,SKU_001586,S007,19-09-2025 00:2237,681.1
O2832,SKU_001587,S007,19-09-2025 00:2238,800.79
O2833,SKU_001588,S007,19-09-2025 00:2239,691.61
O2834,SKU_001589,S007,19-09-2025 00:2240,798.16
O2835,SKU_001590,S007,19-09-2025 00:2241,613.5
O2836,SKU_001591,S007,19-09-2025 00:2242,735.92
O2837,SKU_001592,S007,19-09-2025 00:2243,514
O2838,SKU_001593,S007,19-09-2025 00:2244,568.15
O2839,SKU_001594,S007,19-09-2025 00:2245,610.39
O2840,SKU_001595,S007,19-09-2025 00:2246,465.18
O2841,SKU_001596,S007,19-09-2025 00:2247,480.59
O2842,SKU_001597,S007,19-09-2025 00:2248,376.1
O2843,SKU_001598,S007,19-09-2025 00:2249,347.14
O2844,SKU_001599,S007,19-09-2025 00:2250,385.95
O2845,SKU_001600,S007,19-09-2025 00:2251,363.26
O2846,SKU_001601,S007,19-09-2025 00:2252,443
O2847,SKU_001602,S007,19-09-2025 00:2253,300.51
O2848,SKU_001603,S007,19-09-2025 00:2254,316.19
O2849,SKU_001604,S007,19-09-2025 00:2255,273.09
O2850,SKU_001605,S007,19-09-2025 00:2256,309.76
O2851,SKU_001606,S007,19-09-2025 00:2257,271.3
O2852,SKU_001607,S007,19-09-2025 00:2258,499.57
O2853,SKU_001608,S007,19-09-2025 00:2259,440.88
O2854,SKU_001609,S007,19-09-2025 00:2260,563.16
O2855,SKU_001610,S007,19-09-2025 00:2261,501.15
O2856,SKU_001611,S007,19-09-2025 00:2262,428.9
O2857,SKU_001612,S007,19-09-2025 00:2263,2059.32
O2858,SKU_001613,S007,19-09-2025 00:2264,2227.16
O2859,SKU_001614,S007,19-09-2025 00:2265,2516.58
O2860,SKU_001615,S007,19-09-2025 00:2266,2274.06
O2861,SKU_001616,S007,19-09-2025 00:2267,1767.33
O2862,SKU_001617,S007,19-09-2025 00:2268,617.42
O2863,SKU_001618,S007,19-09-2025 00:2269,650.84
O2864,SKU_001619,S007,19-09-2025 00:2270,550.48
O2865,SKU_001620,S007,19-09-2025 00:2271,664.1
O2866,SKU_001621,S007,19-09-2025 00:2272,651.57
O2867,SKU_001622,S007,19-09-2025 00:2273,151.23
O2868,SKU_001623,S007,19-09-2025 00:2274,191.03
O2869,SKU_001624,S007,19-09-2025 00:2275,180.04
O2870,SKU_001625,S007,19-09-2025 00:2276,155.09
O2871,SKU_001626,S007,19-09-2025 00:2277,144.16
O2872,SKU_001627,S007,19-09-2025 00:2278,285.03
O2873,SKU_001628,S007,19-09-2025 00:2279,207.85
O2874,SKU_001629,S007,19-09-2025 00:2280,226.33
O2875,SKU_001630,S007,19-09-2025 00:2281,268.36
O2876,SKU_001631,S007,19-09-2025 00:2282,290.04
O2877,SKU_001632,S007,19-09-2025 00:2283,249.92
O2878,SKU_001633,S007,19-09-2025 00:2284,297.78
O2879,SKU_001634,S007,19-09-2025 00:2285,302.85
O2880,SKU_001635,S007,19-09-2025 00:2286,326.55
O2881,SKU_001636,S007,19-09-2025 00:2287,311.84
O2882,SKU_001637,S007,19-09-2025 00:2288,244.19
O2883,SKU_001638,S007,19-09-2025 00:2289,287.34
O2884,SKU_001639,S007,19-09-2025 00:2290,289.16
O2885,SKU_001640,S007,19-09-2025 00:2291,264.42
O2886,SKU_001641,S007,19-09-2025 00:2292,269.63
O2887,SKU_001642,S007,19-09-2025 00:2293,310.94
O2888,SKU_001643,S007,19-09-2025 00:2294,337.92
O2889,SKU_001644,S007,19-09-2025 00:2295,388.88
O2890,SKU_001645,S007,19-09-2025 00:2296,391.09
O2891,SKU_001646,S007,19-09-2025 00:2297,364.42
O2892,SKU_001647,S007,19-09-2025 00:2298,45134.1
O2893,SKU_001648,S007,19-09-2025 00:2299,53796.6
O2894,SKU_001649,S007,19-09-2025 00:2300,47782.96
O2895,SKU_001650,S007,19-09-2025 00:2301,37169.14
O2896,SKU_001651,S007,19-09-2025 00:2302,43784.12
O2897,SKU_001652,S007,19-09-2025 00:2303,55917.24
O2898,SKU_001653,S007,19-09-2025 00:2304,55296.88
O2899,SKU_001654,S007,19-09-2025 00:2305,55941.1
O2900,SKU_001655,S007,19-09-2025 00:2306,47361.29
O2901,SKU_001656,S007,19-09-2025 00:2307,47697.23
O2902,SKU_001657,S007,19-09-2025 00:2308,658.45
O2903,SKU_001658,S007,19-09-2025 00:2309,815.41
O2904,SKU_001659,S007,19-09-2025 00:2310,776.06
O2905,SKU_001660,S007,19-09-2025 00:2311,742.24
O2906,SKU_001661,S007,19-09-2025 00:2312,696.83
O2907,SKU_001662,S007,19-09-2025 00:2313,1314.37
O2908,SKU_001663,S007,19-09-2025 00:2314,893.97
O2909,SKU_001664,S007,19-09-2025 00:2315,927.05
O2910,SKU_001665,S007,19-09-2025 00:2316,1120.5
O2911,SKU_001666,S007,19-09-2025 00:2317,1131.75
O2912,SKU_001667,S007,19-09-2025 00:2318,3326.49
O2913,SKU_001668,S007,19-09-2025 00:2319,2496.71
O2914,SKU_001669,S007,19-09-2025 00:2320,3283.84
O2915,SKU_001670,S007,19-09-2025 00:2321,2636.65
O2916,SKU_001671,S007,19-09-2025 00:2322,2451.2
O2917,SKU_001672,S007,19-09-2025 00:2323,1419.1
O2918,SKU_001673,S007,19-09-2025 00:2324,976.43
O2919,SKU_001674,S007,19-09-2025 00:2325,1230.42
O2920,SKU_001675,S008,19-09-2025 00:2326,1369.67
O2921,SKU_001676,S008,19-09-2025 00:2327,1260.38
O2922,SKU_001677,S008,19-09-2025 00:2328,2766.88
O2923,SKU_001678,S008,19-09-2025 00:2329,2199.52
O2924,SKU_001679,S008,19-09-2025 00:2330,2674.79
O2925,SKU_001680,S008,19-09-2025 00:2331,2532.14
O2926,SKU_001681,S008,19-09-2025 00:2332,2535.41
O2927,SKU_001682,S008,19-09-2025 00:2333,1232.75
O2928,SKU_001683,S008,19-09-2025 00:2334,1653.21
O2929,SKU_001684,S008,19-09-2025 00:2335,1503.28
O2930,SKU_001685,S008,19-09-2025 00:2336,1390.43
O2931,SKU_001686,S008,19-09-2025 00:2337,1202.17
O2932,SKU_001687,S008,19-09-2025 00:2338,1480
O2933,SKU_001688,S008,19-09-2025 00:2339,1204.77
O2934,SKU_001689,S008,19-09-2025 00:2340,1310.38
O2935,SKU_001690,S008,19-09-2025 00:2341,1250.67
O2936,SKU_001691,S008,19-09-2025 00:2342,1667.11
O2937,SKU_001692,S008,19-09-2025 00:2343,2091.59
O2938,SKU_001693,S008,19-09-2025 00:2344,2109.11
O2939,SKU_001694,S008,19-09-2025 00:2345,2761.57
O2940,SKU_001695,S008,19-09-2025 00:2346,2809.39
O2941,SKU_001696,S008,19-09-2025 00:2347,2145.4
O2942,SKU_001697,S008,19-09-2025 00:2348,28434.59
O2943,SKU_001698,S008,19-09-2025 00:2349,27122.58
O2944,SKU_001699,S008,19-09-2025 00:2350,26587.15
O2945,SKU_001700,S008,19-09-2025 00:2351,30025.64
O2946,SKU_001701,S008,19-09-2025 00:2352,22403.87
O2947,SKU_001702,S008,19-09-2025 00:2353,1203.44
O2948,SKU_001703,S008,19-09-2025 00:2354,1341.77
O2949,SKU_001704,S008,19-09-2025 00:2355,1403.78
O2950,SKU_001705,S008,19-09-2025 00:2356,1213.34
O2951,SKU_001706,S008,19-09-2025 00:2357,1180.02
O2952,SKU_001707,S008,19-09-2025 00:2358,4931.32
O2953,SKU_001708,S008,19-09-2025 00:2359,5848.94
O2954,SKU_001709,S008,19-09-2025 00:2360,5532.31
O2955,SKU_001710,S008,19-09-2025 00:2361,5465.52
O2956,SKU_001711,S008,19-09-2025 00:2362,5915.6
O2957,SKU_001712,S008,19-09-2025 00:2363,7360.66
O2958,SKU_001713,S008,19-09-2025 00:2364,8894.9
O2959,SKU_001714,S008,19-09-2025 00:2365,7816.03
O2960,SKU_001715,S008,19-09-2025 00:2366,7101.67
O2961,SKU_001716,S008,19-09-2025 00:2367,7531.95
O2962,SKU_001717,S008,19-09-2025 00:2368,25348.47
O2963,SKU_001718,S008,19-09-2025 00:2369,26519.63
O2964,SKU_001719,S008,19-09-2025 00:2370,23078.77
O2965,SKU_001720,S008,19-09-2025 00:2371,22322.77
O2966,SKU_001721,S008,19-09-2025 00:2372,23628.88
O2967,SKU_001722,S008,19-09-2025 00:2373,17217.76
O2968,SKU_001723,S008,19-09-2025 00:2374,14125.27
O2969,SKU_001724,S008,19-09-2025 00:2375,15070.29
O2970,SKU_001725,S008,19-09-2025 00:2376,12058.19
O2971,SKU_001726,S008,19-09-2025 00:2377,12107.74
O2972,SKU_001727,S008,19-09-2025 00:2378,4299.52
O2973,SKU_001728,S008,19-09-2025 00:2379,4041.57
O2974,SKU_001729,S008,19-09-2025 00:2380,3758.33
O2975,SKU_001730,S008,19-09-2025 00:2381,5145.98
O2976,SKU_001731,S008,19-09-2025 00:2382,4403.01
O2977,SKU_001732,S008,19-09-2025 00:2383,1097.98
O2978,SKU_001733,S008,19-09-2025 00:2384,1206.8
O2979,SKU_001734,S008,19-09-2025 00:2385,1371.17
O2980,SKU_001735,S008,19-09-2025 00:2386,1170.86
O2981,SKU_001736,S008,19-09-2025 00:2387,1401.29
O2982,SKU_001737,S008,19-09-2025 00:2388,8554.38
O2983,SKU_001738,S008,19-09-2025 00:2389,6902.79
O2984,SKU_001739,S008,19-09-2025 00:2390,8625.59
O2985,SKU_001740,S008,19-09-2025 00:2391,9495.6
O2986,SKU_001741,S008,19-09-2025 00:2392,8664.54
O2987,SKU_001742,S008,19-09-2025 00:2393,4953.74
O2988,SKU_001743,S008,19-09-2025 00:2394,5652.47
O2989,SKU_001744,S008,19-09-2025 00:2395,5638.55
O2990,SKU_001745,S008,19-09-2025 00:2396,4841.93
O2991,SKU_001746,S008,19-09-2025 00:2397,4379.29
O2992,SKU_001747,S008,19-09-2025 00:2398,3011.68
O2993,SKU_001748,S008,19-09-2025 00:2399,3209.08
O2994,SKU_001749,S008,19-09-2025 00:2400,2922.19
O2995,SKU_001750,S008,19-09-2025 00:2401,2692.45
O2996,SKU_001751,S008,19-09-2025 00:2402,3799.81
O2997,SKU_001752,S008,19-09-2025 00:2403,4641.18
O2998,SKU_001753,S008,19-09-2025 00:2404,3452.6
O2999,SKU_001754,S008,19-09-2025 00:2405,4671.77
O3000,SKU_001755,S008,19-09-2025 00:2406,5039.9
O3001,SKU_001756,S008,19-09-2025 00:2407,5034.67
O3002,SKU_001757,S008,19-09-2025 00:2408,17064.13
O3003,SKU_001758,S008,19-09-2025 00:2409,18305.42
O3004,SKU_001759,S008,19-09-2025 00:2410,23361.59
O3005,SKU_001760,S008,19-09-2025 00:2411,23500.23
O3006,SKU_001761,S008,19-09-2025 00:2412,24425.09
O3007,SKU_001762,S008,19-09-2025 00:2413,10386.78
O3008,SKU_001763,S008,19-09-2025 00:2414,10964.76
O3009,SKU_001764,S008,19-09-2025 00:2415,7744.78
O3010,SKU_001765,S008,19-09-2025 00:2416,9285.97
O3011,SKU_001766,S008,19-09-2025 00:2417,9900.02
O3012,SKU_001767,S008,19-09-2025 00:2418,25444.54
O3013,SKU_001768,S008,19-09-2025 00:2419,28611.21
O3014,SKU_001769,S008,19-09-2025 00:2420,28685.94
O3015,SKU_001770,S008,19-09-2025 00:2421,33619.71
O3016,SKU_001771,S008,19-09-2025 00:2422,24004.18
O3017,SKU_001772,S008,19-09-2025 00:2423,11173.9
O3018,SKU_001773,S008,19-09-2025 00:2424,9131.12
O3019,SKU_001774,S008,19-09-2025 00:2425,10274.16
O3020,SKU_001775,S008,19-09-2025 00:2426,9274.82
O3021,SKU_001776,S008,19-09-2025 00:2427,9433.53
O3022,SKU_001777,S008,19-09-2025 00:2428,6414.6
O3023,SKU_001778,S008,19-09-2025 00:2429,8468.67
O3024,SKU_001779,S008,19-09-2025 00:2430,6689.54
O3025,SKU_001780,S008,19-09-2025 00:2431,7923.34
O3026,SKU_001781,S008,19-09-2025 00:2432,8671.06
O3027,SKU_001782,S008,19-09-2025 00:2433,14121.95
O3028,SKU_001783,S008,19-09-2025 00:2434,13368.25
O3029,SKU_001784,S008,19-09-2025 00:2435,11046.68
O3030,SKU_001785,S008,19-09-2025 00:2436,13976.88
O3031,SKU_001786,S008,19-09-2025 00:2437,14917.77
O3032,SKU_001787,S008,19-09-2025 00:2438,3322.17
O3033,SKU_001788,S008,19-09-2025 00:2439,4157.89
O3034,SKU_001789,S008,19-09-2025 00:2440,3387.96
O3035,SKU_001790,S008,19-09-2025 00:2441,3303.23
O3036,SKU_001791,S008,19-09-2025 00:2442,2808.94
O3037,SKU_001792,S008,19-09-2025 00:2443,671.73
O3038,SKU_001793,S008,19-09-2025 00:2444,738.33
O3039,SKU_001794,S008,19-09-2025 00:2445,698.32
O3040,SKU_001795,S008,19-09-2025 00:2446,600.7
O3041,SKU_001796,S008,19-09-2025 00:2447,679.85
O3042,SKU_001797,S008,19-09-2025 00:2448,541.8
O3043,SKU_001798,S008,19-09-2025 00:2449,455.58
O3044,SKU_001799,S008,19-09-2025 00:2450,457.21
O3045,SKU_001800,S008,19-09-2025 00:2451,616.9
O3046,SKU_001801,S008,19-09-2025 00:2452,510.15
O3047,SKU_001802,S008,19-09-2025 00:2453,787.84
O3048,SKU_001803,S008,19-09-2025 00:2454,924.25
O3049,SKU_001804,S008,19-09-2025 00:2455,787.49
O3050,SKU_001805,S008,19-09-2025 00:2456,987.6
O3051,SKU_001806,S008,19-09-2025 00:2457,1111.31
O3052,SKU_001807,S008,19-09-2025 00:2458,848.28
O3053,SKU_001808,S008,19-09-2025 00:2459,935.59
O3054,SKU_001809,S008,19-09-2025 00:2460,789.08
O3055,SKU_001810,S008,19-09-2025 00:2461,905.13
O3056,SKU_001811,S008,19-09-2025 00:2462,916.29
O3057,SKU_001812,S008,19-09-2025 00:2463,1731.99
O3058,SKU_001813,S008,19-09-2025 00:2464,1825.02
O3059,SKU_001814,S008,19-09-2025 00:2465,2072.33
O3060,SKU_001815,S008,19-09-2025 00:2466,2398.94
O3061,SKU_001816,S008,19-09-2025 00:2467,2384.12
O3062,SKU_001817,S008,19-09-2025 00:2468,3978.3
O3063,SKU_001818,S008,19-09-2025 00:2469,5002.3
O3064,SKU_001819,S008,19-09-2025 00:2470,5034.29
O3065,SKU_001820,S008,19-09-2025 00:2471,4081.21
O3066,SKU_001821,S008,19-09-2025 00:2472,4224.78
O3067,SKU_001822,S008,19-09-2025 00:2473,3069.29
O3068,SKU_001823,S008,19-09-2025 00:2474,2797.6
O3069,SKU_001824,S008,19-09-2025 00:2475,2746.24
O3070,SKU_001825,S008,19-09-2025 00:2476,2254.64
O3071,SKU_001826,S008,19-09-2025 00:2477,2138.32
O3072,SKU_001827,S008,19-09-2025 00:2478,315.94
O3073,SKU_001828,S008,19-09-2025 00:2479,323.55
O3074,SKU_001829,S008,19-09-2025 00:2480,356.28
O3075,SKU_001830,S008,19-09-2025 00:2481,396.37
O3076,SKU_001831,S008,19-09-2025 00:2482,380.46
O3077,SKU_001832,S008,19-09-2025 00:2483,1079.08
O3078,SKU_001833,S008,19-09-2025 00:2484,1044.18
O3079,SKU_001834,S008,19-09-2025 00:2485,1107.03
O3080,SKU_001835,S008,19-09-2025 00:2486,862.05
O3081,SKU_001836,S008,19-09-2025 00:2487,1130.05
O3082,SKU_001837,S008,19-09-2025 00:2488,963.46
O3083,SKU_001838,S008,19-09-2025 00:2489,891.1
O3084,SKU_001839,S008,19-09-2025 00:2490,1126.81
O3085,SKU_001840,S008,19-09-2025 00:2491,1012.57
O3086,SKU_001841,S008,19-09-2025 00:2492,956.28
O3087,SKU_001842,S008,19-09-2025 00:2493,793.94
O3088,SKU_001843,S008,19-09-2025 00:2494,1073.48
O3089,SKU_001844,S008,19-09-2025 00:2495,1024.1
O3090,SKU_001845,S008,19-09-2025 00:2496,1160.73
O3091,SKU_001846,S008,19-09-2025 00:2497,989.09
O3092,SKU_001847,S008,19-09-2025 00:2498,2968.15
O3093,SKU_001848,S008,19-09-2025 00:2499,3505.75
O3094,SKU_001849,S008,19-09-2025 00:2500,3291.5
O3095,SKU_001850,S008,19-09-2025 00:2501,3927.07
O3096,SKU_001851,S008,19-09-2025 00:2502,2843.21
O3097,SKU_001852,S008,19-09-2025 00:2503,8195.3
O3098,SKU_001853,S008,19-09-2025 00:2504,8015.63
O3099,SKU_001854,S008,19-09-2025 00:2505,7249.76
O3100,SKU_001855,S008,19-09-2025 00:2506,8044.36
O3101,SKU_001856,S008,19-09-2025 00:2507,7919.71
O3102,SKU_001857,S008,19-09-2025 00:2508,6648.44
O3103,SKU_001858,S008,19-09-2025 00:2509,6999.24
O3104,SKU_001859,S008,19-09-2025 00:2510,7161.71
O3105,SKU_001860,S008,19-09-2025 00:2511,6297.71
O3106,SKU_001861,S008,19-09-2025 00:2512,5936.71
O3107,SKU_001862,S008,19-09-2025 00:2513,2900.74
O3108,SKU_001863,S008,19-09-2025 00:2514,3019.05
O3109,SKU_001864,S008,19-09-2025 00:2515,3167.13
O3110,SKU_001865,S008,19-09-2025 00:2516,3426.74
O3111,SKU_001866,S008,19-09-2025 00:2517,3181.2
O3112,SKU_001867,S008,19-09-2025 00:2518,1392.84
O3113,SKU_001868,S008,19-09-2025 00:2519,1340.21
O3114,SKU_001869,S008,19-09-2025 00:2520,1363.55
O3115,SKU_001870,S008,19-09-2025 00:2521,1384.53
O3116,SKU_001871,S008,19-09-2025 00:2522,1401.87
O3117,SKU_001872,S008,19-09-2025 00:2523,91.83
O3118,SKU_001873,S008,19-09-2025 00:2524,96.72
O3119,SKU_001874,S008,19-09-2025 00:2525,82.4
O3120,SKU_001875,S008,19-09-2025 00:2526,75.64
O3121,SKU_001876,S008,19-09-2025 00:2527,83.75
O3122,SKU_001877,S008,19-09-2025 00:2528,182.12
O3123,SKU_001878,S008,19-09-2025 00:2529,178.73
O3124,SKU_001879,S008,19-09-2025 00:2530,199.53
O3125,SKU_001880,S008,19-09-2025 00:2531,190.28
O3126,SKU_001881,S008,19-09-2025 00:2532,149.57
O3127,SKU_001882,S008,19-09-2025 00:2533,13218.18
O3128,SKU_001883,S008,19-09-2025 00:2534,12094.51
O3129,SKU_001884,S008,19-09-2025 00:2535,13222.49
O3130,SKU_001885,S008,19-09-2025 00:2536,13367.06
O3131,SKU_001886,S008,19-09-2025 00:2537,12331.34
O3132,SKU_001887,S008,19-09-2025 00:2538,6272.85
O3133,SKU_001888,S008,19-09-2025 00:2539,6535.55
O3134,SKU_001889,S008,19-09-2025 00:2540,8189.94
O3135,SKU_001890,S008,19-09-2025 00:2541,8194.07
O3136,SKU_001891,S008,19-09-2025 00:2542,6730.21
O3137,SKU_001892,S008,19-09-2025 00:2543,12962.35
O3138,SKU_001893,S008,19-09-2025 00:2544,12320.55
O3139,SKU_001894,S008,19-09-2025 00:2545,12917.86
O3140,SKU_001895,S008,19-09-2025 00:2546,12652.17
O3141,SKU_001896,S008,19-09-2025 00:2547,13946.2
O3142,SKU_001897,S008,19-09-2025 00:2548,3355.22
O3143,SKU_001898,S008,19-09-2025 00:2549,3937.97
O3144,SKU_001899,S008,19-09-2025 00:2550,3875.15
O3145,SKU_001900,S008,19-09-2025 00:2551,3598.6
O3146,SKU_001901,S008,19-09-2025 00:2552,2847.03
O3147,SKU_001902,S008,19-09-2025 00:2553,4546.14
O3148,SKU_001903,S008,19-09-2025 00:2554,5161.44
O3149,SKU_001904,S008,19-09-2025 00:2555,4945.06
O3150,SKU_001905,S008,19-09-2025 00:2556,5182.45
O3151,SKU_001906,S008,19-09-2025 00:2557,5028.42
O3152,SKU_001907,S008,19-09-2025 00:2558,655.78
O3153,SKU_001908,S008,19-09-2025 00:2559,540.01
O3154,SKU_001909,S008,19-09-2025 00:2560,499.03
O3155,SKU_001910,S008,19-09-2025 00:2561,548.74
O3156,SKU_001911,S008,19-09-2025 00:2562,550.15
O3157,SKU_001912,S008,19-09-2025 00:2563,1970.7
O3158,SKU_001913,S008,19-09-2025 00:2564,1599.01
O3159,SKU_001914,S008,19-09-2025 00:2565,1655.81
O3160,SKU_001915,S008,19-09-2025 00:2566,2067.3
O3161,SKU_001916,S008,19-09-2025 00:2567,1998.71
O3162,SKU_001917,S008,19-09-2025 00:2568,6852.53
O3163,SKU_001918,S008,19-09-2025 00:2569,5559.27
O3164,SKU_001919,S008,19-09-2025 00:2570,4861.84
O3165,SKU_001920,S008,19-09-2025 00:2571,6596.5
O3166,SKU_001921,S008,19-09-2025 00:2572,5655.14
O3167,SKU_001922,S008,19-09-2025 00:2573,1718.73
O3168,SKU_001923,S008,19-09-2025 00:2574,1302.7
O3169,SKU_001924,S008,19-09-2025 00:2575,1323.08
O3170,SKU_001925,S008,19-09-2025 00:2576,1675.71
O3171,SKU_001926,S008,19-09-2025 00:2577,1490.12
O3172,SKU_001927,S008,19-09-2025 00:2578,1341
O3173,SKU_001928,S008,19-09-2025 00:2579,1705.31
O3174,SKU_001929,S008,19-09-2025 00:2580,1622.16
O3175,SKU_001930,S008,19-09-2025 00:2581,1726.07
O3176,SKU_001931,S008,19-09-2025 00:2582,1343.61
O3177,SKU_001932,S008,19-09-2025 00:2583,873.87
O3178,SKU_001933,S008,19-09-2025 00:2584,864.34
O3179,SKU_001934,S008,19-09-2025 00:2585,744.5
O3180,SKU_001935,S008,19-09-2025 00:2586,724.76
O3181,SKU_001936,S008,19-09-2025 00:2587,880.17
O3182,SKU_001937,S008,19-09-2025 00:2588,96.62
O3183,SKU_001938,S008,19-09-2025 00:2589,71.62
O3184,SKU_001939,S008,19-09-2025 00:2590,89.31
O3185,SKU_001940,S008,19-09-2025 00:2591,96.05
O3186,SKU_001941,S008,19-09-2025 00:2592,76.72
O3187,SKU_001942,S008,19-09-2025 00:2593,94.53
O3188,SKU_001943,S008,19-09-2025 00:2594,108.92
O3189,SKU_001944,S008,19-09-2025 00:2595,105.63
O3190,SKU_001945,S008,19-09-2025 00:2596,90.28
O3191,SKU_001946,S008,19-09-2025 00:2597,103.05
O3192,SKU_001947,S008,19-09-2025 00:2598,3407.46
O3193,SKU_001948,S008,19-09-2025 00:2599,2835.55
O3194,SKU_001949,S008,19-09-2025 00:2600,2418.3
O3195,SKU_001950,S008,19-09-2025 00:2601,3495.57
O3196,SKU_001951,S008,19-09-2025 00:2602,2832.82
O3197,SKU_001952,S008,19-09-2025 00:2603,1404.21
O3198,SKU_001953,S008,19-09-2025 00:2604,1500.28
O3199,SKU_001954,S008,19-09-2025 00:2605,1190.26
O3200,SKU_001955,S008,19-09-2025 00:2606,1500.2
O3201,SKU_001956,S008,19-09-2025 00:2607,1241.73
O3202,SKU_001957,S008,19-09-2025 00:2608,2077.1
O3203,SKU_001958,S008,19-09-2025 00:2609,2509.36
O3204,SKU_001959,S008,19-09-2025 00:2610,2857.82
O3205,SKU_001960,S008,19-09-2025 00:2611,2826.79
O3206,SKU_001961,S008,19-09-2025 00:2612,2193.03
O3207,SKU_001962,S008,19-09-2025 00:2613,128.11
O3208,SKU_001963,S008,19-09-2025 00:2614,120.15
O3209,SKU_001964,S008,19-09-2025 00:2615,154.95
O3210,SKU_001965,S008,19-09-2025 00:2616,142.59
O3211,SKU_001966,S008,19-09-2025 00:2617,140.29
O3212,SKU_001967,S008,19-09-2025 00:2618,88.81
O3213,SKU_001968,S008,19-09-2025 00:2619,92.18
O3214,SKU_001969,S008,19-09-2025 00:2620,106.36
O3215,SKU_001970,S008,19-09-2025 00:2621,102.04
O3216,SKU_001971,S008,19-09-2025 00:2622,94.96
O3217,SKU_001972,S008,19-09-2025 00:2623,155.76
O3218,SKU_001973,S008,19-09-2025 00:2624,132.58
O3219,SKU_001974,S008,19-09-2025 00:2625,145.85
O3220,SKU_001975,S008,19-09-2025 00:2626,146.34
O3221,SKU_001976,S008,19-09-2025 00:2627,121.75
O3222,SKU_001977,S008,19-09-2025 00:2628,706.08
O3223,SKU_001978,S008,19-09-2025 00:2629,554.78
O3224,SKU_001979,S008,19-09-2025 00:2630,584.42
O3225,SKU_001980,S008,19-09-2025 00:2631,800.25
O3226,SKU_001981,S008,19-09-2025 00:2632,762.16
O3227,SKU_001982,S008,19-09-2025 00:2633,14497.86
O3228,SKU_001983,S008,19-09-2025 00:2634,11450.45
O3229,SKU_001984,S008,19-09-2025 00:2635,12826.85
O3230,SKU_001985,S008,19-09-2025 00:2636,11442.82
O3231,SKU_001986,S008,19-09-2025 00:2637,14507.33
O3232,SKU_001987,S008,19-09-2025 00:2638,38341.26
O3233,SKU_001988,S008,19-09-2025 00:2639,39571.07
O3234,SKU_001989,S008,19-09-2025 00:2640,45352.2
O3235,SKU_001990,S008,19-09-2025 00:2641,41675.22
O3236,SKU_001991,S008,19-09-2025 00:2642,39607.6
O3237,SKU_001992,S008,19-09-2025 00:2643,20358.14
O3238,SKU_001993,S008,19-09-2025 00:2644,17294.68
O3239,SKU_001994,S008,19-09-2025 00:2645,20226.83
O3240,SKU_001995,S008,19-09-2025 00:2646,19879.48
O3241,SKU_001996,S008,19-09-2025 00:2647,15879.29
O3242,SKU_001997,S008,19-09-2025 00:2648,30344.3
O3243,SKU_001998,S008,19-09-2025 00:2649,37397.13
O3244,SKU_001999,S008,19-09-2025 00:2650,30205.93
O3245,SKU_002000,S008,19-09-2025 00:2651,34686.42
O3246,SKU_002001,S008,19-09-2025 00:2652,35413.2
O3247,SKU_002002,S008,19-09-2025 00:2653,142667.35
O3248,SKU_002003,S008,19-09-2025 00:2654,134642.04
O3249,SKU_002004,S008,19-09-2025 00:2655,139873.31
O3250,SKU_002005,S008,19-09-2025 00:2656,135706.97
O3251,SKU_002006,S008,19-09-2025 00:2657,141683
O3252,SKU_002007,S008,19-09-2025 00:2658,94.42
O3253,SKU_002008,S008,19-09-2025 00:2659,92.21
O3254,SKU_002009,S008,19-09-2025 00:2660,89.54
O3255,SKU_002010,S008,19-09-2025 00:2661,115.33
O3256,SKU_002011,S008,19-09-2025 00:2662,105.73
O3257,SKU_002012,S008,19-09-2025 00:2663,355.21
O3258,SKU_002013,S008,19-09-2025 00:2664,300.23
O3259,SKU_002014,S008,19-09-2025 00:2665,319.99
O3260,SKU_002015,S008,19-09-2025 00:2666,329.89
O3261,SKU_002016,S008,19-09-2025 00:2667,388.38
O3262,SKU_002017,S008,19-09-2025 00:2668,357.53
O3263,SKU_002018,S008,19-09-2025 00:2669,347.92
O3264,SKU_002019,S008,19-09-2025 00:2670,399.87
O3265,SKU_002020,S008,19-09-2025 00:2671,425.28
