rma_id,sku_id,created_at,seller_id,order_id,status
RMA_2430,SKU_001224,01-03-2026 03:25,S001,ORD_52430,pending
RMA_2431,SKU_001225,05-01-2026 10:13,S001,ORD_52431,pending
RMA_2432,SKU_001226,13-02-2026 11:38,S001,ORD_52432,pending
RMA_2433,SKU_001227,27-01-2026 04:28,S001,ORD_52433,pending
RMA_2434,SKU_001228,01-02-2026 22:51,S001,ORD_52434,pending
RMA_2435,SKU_001229,21-01-2026 20:05,S001,ORD_52435,pending
RMA_2436,SKU_001230,08-01-2026 15:06,S001,ORD_52436,pending
RMA_2437,SKU_001231,13-03-2026 12:36,S001,ORD_52437,pending
RMA_2438,SKU_001232,19-02-2026 12:52,S001,ORD_52438,pending
RMA_2439,SKU_001233,08-03-2026 16:17,S001,ORD_52439,pending
RMA_2440,SKU_001234,13-02-2026 06:22,S001,ORD_52440,pending
RMA_2441,SKU_001235,27-02-2026 07:43,S001,ORD_52441,pending
RMA_2442,SKU_001236,03-01-2026 12:37,S001,ORD_52442,pending
RMA_2443,SKU_001237,27-03-2026 22:58,S001,ORD_52443,pending
RMA_2444,SKU_001238,11-03-2026 15:00,S001,ORD_52444,pending
RMA_2445,SKU_001239,02-01-2026 03:03,S001,ORD_52445,pending
RMA_2446,SKU_001240,28-03-2026 07:50,S001,ORD_52446,pending
RMA_2447,SKU_001241,13-02-2026 15:43,S001,ORD_52447,pending
RMA_2448,SKU_001242,02-01-2026 20:46,S001,ORD_52448,pending
RMA_2449,SKU_001243,22-03-2026 09:34,S001,ORD_52449,pending
RMA_2450,SKU_001244,04-02-2026 11:22,S001,ORD_52450,pending
RMA_2451,SKU_001245,28-03-2026 11:26,S001,ORD_52451,pending
RMA_2452,SKU_001246,30-01-2026 04:59,S001,ORD_52452,pending
RMA_2453,SKU_001247,08-01-2026 15:25,S001,ORD_52453,pending
RMA_2454,SKU_001248,22-01-2026 00:51,S001,ORD_52454,pending
RMA_2455,SKU_001249,13-02-2026 08:59,S001,ORD_52455,pending
RMA_2456,SKU_001250,27-02-2026 11:07,S001,ORD_52456,pending
RMA_2457,SKU_001251,05-02-2026 04:42,S001,ORD_52457,pending
RMA_2458,SKU_001252,10-03-2026 21:15,S001,ORD_52458,pending
RMA_2459,SKU_001253,18-03-2026 19:40,S001,ORD_52459,pending
RMA_2460,SKU_001254,03-04-2026 21:02,S001,ORD_52460,pending
RMA_2461,SKU_001255,31-01-2026 23:31,S001,ORD_52461,pending
RMA_2462,SKU_001256,16-02-2026 02:04,S001,ORD_52462,pending
RMA_2463,SKU_001257,24-02-2026 04:19,S001,ORD_52463,pending
RMA_2464,SKU_001258,21-03-2026 01:13,S001,ORD_52464,pending
RMA_2465,SKU_001259,03-03-2026 13:59,S001,ORD_52465,pending
RMA_2466,SKU_001260,30-01-2026 01:31,S001,ORD_52466,pending
RMA_2467,SKU_001261,24-02-2026 12:25,S001,ORD_52467,pending
RMA_2468,SKU_001262,16-01-2026 06:46,S001,ORD_52468,pending
RMA_2469,SKU_001263,12-01-2026 09:05,S001,ORD_52469,pending
RMA_2470,SKU_001264,17-01-2026 12:58,S001,ORD_52470,pending
RMA_2471,SKU_001265,16-01-2026 15:57,S001,ORD_52471,pending
RMA_2472,SKU_001266,12-01-2026 13:35,S001,ORD_52472,pending
RMA_2473,SKU_001267,08-01-2026 10:39,S001,ORD_52473,pending
RMA_2474,SKU_001268,25-03-2026 09:50,S001,ORD_52474,pending
RMA_2475,SKU_001269,03-01-2026 05:58,S001,ORD_52475,pending
RMA_2476,SKU_001270,16-01-2026 03:04,S001,ORD_52476,pending
RMA_2477,SKU_001271,30-01-2026 20:12,S001,ORD_52477,pending
RMA_2478,SKU_001272,23-01-2026 00:31,S001,ORD_52478,pending
RMA_2479,SKU_001273,02-04-2026 06:15,S001,ORD_52479,pending
RMA_2480,SKU_001274,05-01-2026 23:00,S001,ORD_52480,pending
RMA_2481,SKU_001275,25-03-2026 08:12,S001,ORD_52481,pending
RMA_2482,SKU_001276,06-03-2026 07:53,S001,ORD_52482,pending
RMA_2483,SKU_001277,30-01-2026 04:10,S001,ORD_52483,pending
RMA_2484,SKU_001278,21-01-2026 18:52,S001,ORD_52484,pending
RMA_2485,SKU_001279,25-03-2026 09:07,S001,ORD_52485,pending
RMA_2486,SKU_001280,11-03-2026 10:24,S001,ORD_52486,pending
RMA_2487,SKU_001281,22-01-2026 14:39,S001,ORD_52487,pending
RMA_2488,SKU_001282,23-03-2026 05:31,S001,ORD_52488,pending
RMA_2489,SKU_001283,13-03-2026 14:23,S001,ORD_52489,pending
RMA_2490,SKU_001284,01-02-2026 04:27,S001,ORD_52490,pending
RMA_2491,SKU_001285,02-02-2026 18:13,S001,ORD_52491,pending
RMA_2492,SKU_001286,16-01-2026 21:44,S001,ORD_52492,pending
RMA_2493,SKU_001287,17-03-2026 18:02,S001,ORD_52493,pending
RMA_2494,SKU_001288,07-02-2026 09:35,S001,ORD_52494,pending
RMA_2495,SKU_001289,14-01-2026 11:26,S001,ORD_52495,pending
RMA_2496,SKU_001290,05-02-2026 21:19,S001,ORD_52496,pending
RMA_2497,SKU_001291,07-04-2026 03:46,S001,ORD_52497,pending
RMA_2498,SKU_001292,23-01-2026 17:14,S001,ORD_52498,pending
RMA_2499,SKU_001293,07-03-2026 15:26,S001,ORD_52499,pending
RMA_2500,SKU_001294,26-03-2026 07:52,S001,ORD_52500,pending
RMA_2501,SKU_001295,02-01-2026 03:44,S001,ORD_52501,pending
RMA_2502,SKU_001296,01-04-2026 22:40,S001,ORD_52502,pending
RMA_2503,SKU_001297,14-03-2026 11:27,S001,ORD_52503,pending
RMA_2504,SKU_001298,06-03-2026 01:24,S001,ORD_52504,pending
RMA_2505,SKU_001299,16-03-2026 03:41,S001,ORD_52505,pending
RMA_2506,SKU_001300,08-03-2026 04:43,S001,ORD_52506,pending
RMA_2507,SKU_001301,21-02-2026 02:45,S001,ORD_52507,pending
RMA_2508,SKU_001302,03-03-2026 08:32,S001,ORD_52508,pending
RMA_2509,SKU_001303,23-01-2026 20:45,S001,ORD_52509,pending
RMA_2510,SKU_001304,26-01-2026 17:13,S001,ORD_52510,pending
RMA_2511,SKU_001305,09-03-2026 10:07,S001,ORD_52511,pending
RMA_2512,SKU_001306,23-03-2026 02:47,S001,ORD_52512,pending
RMA_2513,SKU_001307,24-02-2026 22:13,S001,ORD_52513,pending
RMA_2514,SKU_001308,06-01-2026 01:00,S001,ORD_52514,pending
RMA_2515,SKU_001309,04-02-2026 08:15,S001,ORD_52515,pending
RMA_2516,SKU_001310,22-01-2026 13:17,S001,ORD_52516,pending
RMA_2517,SKU_001311,12-02-2026 03:06,S001,ORD_52517,pending
RMA_2518,SKU_001312,15-01-2026 08:14,S001,ORD_52518,pending
RMA_2519,SKU_001313,27-03-2026 12:23,S001,ORD_52519,pending
RMA_2520,SKU_001314,01-03-2026 17:48,S001,ORD_52520,pending
RMA_2521,SKU_001315,12-01-2026 14:50,S001,ORD_52521,pending
RMA_2522,SKU_001316,18-02-2026 09:54,S001,ORD_52522,pending
RMA_2523,SKU_001317,11-02-2026 15:12,S001,ORD_52523,pending
RMA_2524,SKU_001318,07-02-2026 11:08,S001,ORD_52524,pending
RMA_2525,SKU_001319,23-03-2026 19:55,S001,ORD_52525,pending
RMA_2526,SKU_001320,14-02-2026 04:55,S001,ORD_52526,pending
RMA_2527,SKU_001321,04-02-2026 01:14,S001,ORD_52527,pending
RMA_2528,SKU_001322,30-01-2026 09:56,S001,ORD_52528,pending
RMA_2529,SKU_001323,29-03-2026 00:57,S001,ORD_52529,pending
RMA_2530,SKU_001324,30-01-2026 06:34,S001,ORD_52530,pending
RMA_2531,SKU_001325,19-03-2026 16:23,S001,ORD_52531,pending
RMA_2532,SKU_001326,06-01-2026 15:32,S001,ORD_52532,pending
RMA_2533,SKU_001327,08-03-2026 23:15,S001,ORD_52533,pending
RMA_2534,SKU_001328,21-03-2026 02:07,S001,ORD_52534,pending
RMA_2535,SKU_001329,07-01-2026 13:28,S001,ORD_52535,pending
RMA_2536,SKU_001330,21-02-2026 09:22,S001,ORD_52536,pending
RMA_2537,SKU_001331,14-01-2026 21:44,S001,ORD_52537,pending
RMA_2538,SKU_001332,14-03-2026 06:30,S001,ORD_52538,pending
RMA_2539,SKU_001333,15-01-2026 16:39,S001,ORD_52539,pending
RMA_2540,SKU_001334,21-01-2026 05:48,S001,ORD_52540,pending
RMA_2541,SKU_001335,04-02-2026 22:53,S001,ORD_52541,pending
RMA_2542,SKU_001336,07-03-2026 21:54,S001,ORD_52542,pending
RMA_2543,SKU_001337,01-04-2026 03:13,S001,ORD_52543,pending
RMA_2544,SKU_001338,02-01-2026 16:58,S001,ORD_52544,pending
RMA_2545,SKU_001339,04-02-2026 08:52,S001,ORD_52545,pending
RMA_2546,SKU_001340,23-03-2026 03:29,S001,ORD_52546,pending
RMA_2547,SKU_001341,19-03-2026 06:52,S001,ORD_52547,pending
RMA_2548,SKU_001342,20-01-2026 22:38,S001,ORD_52548,pending
RMA_2549,SKU_001343,23-03-2026 01:26,S001,ORD_52549,pending
RMA_2550,SKU_001344,10-01-2026 16:46,S001,ORD_52550,pending
RMA_2551,SKU_001345,25-01-2026 23:15,S001,ORD_52551,pending
RMA_2552,SKU_001346,07-03-2026 07:50,S001,ORD_52552,pending
RMA_2553,SKU_001347,25-01-2026 22:05,S001,ORD_52553,pending
RMA_2554,SKU_001348,23-02-2026 14:54,S001,ORD_52554,pending
RMA_2555,SKU_001349,02-02-2026 14:32,S001,ORD_52555,pending
RMA_2556,SKU_001350,05-02-2026 07:43,S001,ORD_52556,pending
RMA_2557,SKU_001351,05-04-2026 15:17,S001,ORD_52557,pending
RMA_2558,SKU_001352,14-01-2026 18:15,S001,ORD_52558,pending
RMA_2559,SKU_001353,06-03-2026 10:11,S001,ORD_52559,pending
RMA_2560,SKU_001354,21-03-2026 01:19,S001,ORD_52560,pending
RMA_2561,SKU_001355,23-02-2026 22:44,S001,ORD_52561,pending
RMA_2562,SKU_001356,21-02-2026 23:39,S001,ORD_52562,pending
RMA_2563,SKU_001357,03-01-2026 16:58,S001,ORD_52563,pending
RMA_2564,SKU_001358,10-02-2026 15:28,S001,ORD_52564,pending
RMA_2565,SKU_001359,06-01-2026 14:29,S001,ORD_52565,pending
RMA_2566,SKU_001360,25-01-2026 12:25,S001,ORD_52566,pending
RMA_2567,SKU_001361,13-01-2026 14:21,S001,ORD_52567,pending
RMA_2568,SKU_001362,08-01-2026 03:32,S001,ORD_52568,pending
RMA_2569,SKU_001363,21-01-2026 15:57,S001,ORD_52569,pending
RMA_2570,SKU_001364,09-03-2026 11:52,S001,ORD_52570,pending
RMA_2571,SKU_001365,25-01-2026 03:38,S001,ORD_52571,pending
RMA_2572,SKU_001366,20-03-2026 02:46,S001,ORD_52572,pending
RMA_2573,SKU_001367,09-03-2026 21:28,S001,ORD_52573,pending
RMA_2574,SKU_001368,14-02-2026 16:21,S001,ORD_52574,pending
RMA_2575,SKU_001369,01-03-2026 21:44,S001,ORD_52575,pending
RMA_2576,SKU_001370,12-01-2026 17:12,S001,ORD_52576,pending
RMA_2577,SKU_001371,01-02-2026 17:59,S001,ORD_52577,pending
RMA_2578,SKU_001372,06-04-2026 22:08,S001,ORD_52578,pending
RMA_2579,SKU_001373,02-04-2026 16:23,S001,ORD_52579,pending
RMA_2580,SKU_001374,13-01-2026 11:14,S001,ORD_52580,pending
RMA_2581,SKU_001375,31-01-2026 22:35,S001,ORD_52581,pending
RMA_2582,SKU_001376,19-03-2026 20:12,S001,ORD_52582,pending
RMA_2583,SKU_001377,20-01-2026 23:26,S001,ORD_52583,pending
RMA_2584,SKU_001378,18-01-2026 03:43,S001,ORD_52584,pending
RMA_2585,SKU_001379,03-04-2026 11:36,S001,ORD_52585,pending
RMA_2586,SKU_001380,01-03-2026 22:06,S001,ORD_52586,pending
RMA_2587,SKU_001381,04-03-2026 21:07,S001,ORD_52587,pending
RMA_2588,SKU_001382,06-01-2026 20:36,S001,ORD_52588,pending
RMA_2589,SKU_001383,01-02-2026 19:40,S001,ORD_52589,pending
RMA_2590,SKU_001384,03-04-2026 14:13,S001,ORD_52590,pending
RMA_2591,SKU_001385,12-02-2026 22:57,S001,ORD_52591,pending
RMA_2592,SKU_001386,02-01-2026 15:11,S001,ORD_52592,pending
RMA_2593,SKU_001387,01-03-2026 04:35,S001,ORD_52593,pending
RMA_2594,SKU_001388,23-01-2026 20:51,S001,ORD_52594,pending
RMA_2595,SKU_001389,24-03-2026 14:39,S001,ORD_52595,pending
RMA_2596,SKU_001390,31-01-2026 16:16,S001,ORD_52596,pending
RMA_2597,SKU_001391,05-01-2026 17:39,S001,ORD_52597,pending
RMA_2598,SKU_001392,24-03-2026 04:52,S001,ORD_52598,pending
RMA_2599,SKU_001393,03-02-2026 12:28,S001,ORD_52599,pending
RMA_2600,SKU_001394,10-01-2026 18:26,S001,ORD_52600,pending
RMA_2601,SKU_001395,30-03-2026 12:00,S001,ORD_52601,pending
RMA_2602,SKU_001396,02-01-2026 17:51,S001,ORD_52602,pending
RMA_2603,SKU_001397,11-01-2026 13:33,S001,ORD_52603,pending
RMA_2604,SKU_001398,19-02-2026 03:03,S001,ORD_52604,pending
RMA_2605,SKU_001399,31-01-2026 03:23,S001,ORD_52605,pending
RMA_2606,SKU_001400,25-02-2026 19:20,S001,ORD_52606,pending
RMA_2607,SKU_001401,20-03-2026 19:32,S001,ORD_52607,pending
RMA_2608,SKU_001402,14-03-2026 18:06,S001,ORD_52608,pending
RMA_2609,SKU_001403,28-03-2026 12:00,S001,ORD_52609,pending
RMA_2610,SKU_001404,24-03-2026 11:40,S001,ORD_52610,pending
RMA_2611,SKU_001405,09-01-2026 06:02,S001,ORD_52611,pending
RMA_2612,SKU_001406,21-01-2026 11:43,S001,ORD_52612,pending
RMA_2613,SKU_001407,14-03-2026 20:50,S001,ORD_52613,pending
RMA_2614,SKU_001408,28-01-2026 03:14,S001,ORD_52614,pending
RMA_2615,SKU_001409,03-03-2026 01:30,S001,ORD_52615,pending
RMA_2616,SKU_001410,07-01-2026 01:53,S001,ORD_52616,pending
RMA_2617,SKU_001411,21-03-2026 04:15,S001,ORD_52617,pending
RMA_2618,SKU_001412,16-01-2026 22:09,S001,ORD_52618,pending
RMA_2619,SKU_001413,07-04-2026 09:53,S001,ORD_52619,pending
RMA_2620,SKU_001414,04-01-2026 09:28,S001,ORD_52620,pending
RMA_2621,SKU_001415,04-01-2026 08:58,S001,ORD_52621,pending
RMA_2622,SKU_001416,09-02-2026 12:58,S001,ORD_52622,pending
RMA_2623,SKU_001417,17-01-2026 06:05,S001,ORD_52623,pending
RMA_2624,SKU_001418,21-02-2026 04:28,S001,ORD_52624,pending
RMA_2625,SKU_001419,03-04-2026 09:16,S001,ORD_52625,pending
RMA_2626,SKU_001420,21-02-2026 09:52,S001,ORD_52626,pending
RMA_2627,SKU_001421,05-02-2026 05:59,S001,ORD_52627,pending
RMA_2628,SKU_001422,07-02-2026 18:21,S001,ORD_52628,pending
RMA_2629,SKU_001423,19-02-2026 20:23,S001,ORD_52629,pending
RMA_2630,SKU_001424,04-03-2026 07:16,S001,ORD_52630,pending
RMA_2631,SKU_001425,04-03-2026 00:20,S001,ORD_52631,pending
RMA_2632,SKU_001426,03-03-2026 16:50,S001,ORD_52632,pending
RMA_2633,SKU_001427,07-01-2026 06:49,S001,ORD_52633,pending
RMA_2634,SKU_001428,27-01-2026 13:10,S001,ORD_52634,pending
RMA_2635,SKU_001429,02-04-2026 20:55,S001,ORD_52635,pending
RMA_2636,SKU_001430,27-03-2026 20:06,S001,ORD_52636,pending
RMA_2637,SKU_001431,14-01-2026 16:41,S001,ORD_52637,pending
RMA_2638,SKU_001432,12-03-2026 08:38,S001,ORD_52638,pending
RMA_2639,SKU_001433,27-03-2026 16:04,S001,ORD_52639,pending
RMA_2640,SKU_001434,05-01-2026 04:43,S001,ORD_52640,pending
RMA_2641,SKU_001435,24-02-2026 19:47,S001,ORD_52641,pending
RMA_2642,SKU_001436,02-01-2026 07:56,S001,ORD_52642,pending
RMA_2643,SKU_001437,03-03-2026 05:20,S001,ORD_52643,pending
RMA_2644,SKU_001438,01-04-2026 10:17,S001,ORD_52644,pending
RMA_2645,SKU_001439,21-01-2026 18:34,S001,ORD_52645,pending
RMA_2646,SKU_001440,20-03-2026 03:19,S001,ORD_52646,pending
RMA_2647,SKU_001441,21-01-2026 17:14,S001,ORD_52647,pending
RMA_2648,SKU_001442,10-01-2026 00:04,S001,ORD_52648,pending
RMA_2649,SKU_001443,28-03-2026 12:12,S001,ORD_52649,pending
RMA_2650,SKU_001444,27-02-2026 13:50,S001,ORD_52650,pending
RMA_2651,SKU_001445,08-02-2026 23:11,S001,ORD_52651,pending
RMA_2652,SKU_001446,05-01-2026 00:54,S001,ORD_52652,pending
RMA_2653,SKU_001447,06-03-2026 10:20,S001,ORD_52653,pending
RMA_2654,SKU_001448,13-01-2026 16:36,S001,ORD_52654,pending
RMA_2655,SKU_001449,26-03-2026 03:05,S001,ORD_52655,pending
RMA_2656,SKU_001450,31-03-2026 11:06,S001,ORD_52656,pending
RMA_2657,SKU_001451,26-03-2026 09:25,S001,ORD_52657,pending
RMA_2658,SKU_001452,22-02-2026 05:41,S001,ORD_52658,pending
RMA_2659,SKU_001453,23-03-2026 00:47,S001,ORD_52659,pending
RMA_2660,SKU_001454,14-02-2026 06:07,S001,ORD_52660,pending
RMA_2661,SKU_001455,01-02-2026 20:08,S001,ORD_52661,pending
RMA_2662,SKU_001456,05-02-2026 15:26,S001,ORD_52662,pending
RMA_2663,SKU_001457,22-03-2026 23:03,S001,ORD_52663,pending
RMA_2664,SKU_001458,01-03-2026 13:20,S001,ORD_52664,pending
RMA_2665,SKU_001459,11-01-2026 22:30,S001,ORD_52665,pending
RMA_2666,SKU_001460,04-03-2026 19:20,S001,ORD_52666,pending
RMA_2667,SKU_001461,21-01-2026 19:39,S001,ORD_52667,pending
RMA_2668,SKU_001462,21-02-2026 05:24,S001,ORD_52668,pending
RMA_2669,SKU_001463,24-02-2026 21:38,S001,ORD_52669,pending
RMA_2670,SKU_001464,26-01-2026 04:14,S001,ORD_52670,pending
RMA_2671,SKU_001465,09-03-2026 23:52,S001,ORD_52671,pending
RMA_2672,SKU_001466,03-02-2026 20:34,S001,ORD_52672,pending
RMA_2673,SKU_001467,21-02-2026 17:48,S001,ORD_52673,pending
RMA_2674,SKU_001468,23-03-2026 14:42,S001,ORD_52674,pending
RMA_2675,SKU_001469,03-04-2026 05:40,S001,ORD_52675,pending
RMA_2676,SKU_001470,21-02-2026 18:36,S001,ORD_52676,pending
RMA_2677,SKU_001471,29-01-2026 00:56,S001,ORD_52677,pending
RMA_2678,SKU_001472,07-02-2026 00:41,S001,ORD_52678,pending
RMA_2679,SKU_001473,11-02-2026 12:46,S001,ORD_52679,pending
RMA_2680,SKU_001474,21-01-2026 02:27,S001,ORD_52680,pending
RMA_2681,SKU_001475,11-02-2026 09:13,S001,ORD_52681,pending
RMA_2682,SKU_001476,13-01-2026 20:03,S001,ORD_52682,pending
RMA_2683,SKU_001477,05-03-2026 02:52,S001,ORD_52683,pending
RMA_2684,SKU_001478,17-01-2026 08:19,S001,ORD_52684,pending
RMA_2685,SKU_001479,09-01-2026 07:33,S001,ORD_52685,pending
RMA_2686,SKU_001480,10-02-2026 02:11,S001,ORD_52686,pending
RMA_2687,SKU_001481,01-01-2026 12:32,S001,ORD_52687,pending
RMA_2688,SKU_001482,02-01-2026 05:23,S001,ORD_52688,pending
RMA_2689,SKU_001483,01-03-2026 12:19,S001,ORD_52689,pending
RMA_2690,SKU_001484,17-02-2026 22:04,S001,ORD_52690,pending
RMA_2691,SKU_001485,29-01-2026 19:37,S001,ORD_52691,pending
RMA_2692,SKU_001486,07-04-2026 19:29,S001,ORD_52692,pending
RMA_2693,SKU_001487,10-01-2026 11:23,S001,ORD_52693,pending
RMA_2694,SKU_001488,27-02-2026 12:42,S001,ORD_52694,pending
RMA_2695,SKU_001489,01-03-2026 01:39,S001,ORD_52695,pending
RMA_2696,SKU_001490,21-01-2026 20:06,S001,ORD_52696,pending
RMA_2697,SKU_001491,28-01-2026 23:35,S001,ORD_52697,pending
RMA_2698,SKU_001492,16-03-2026 22:37,S001,ORD_52698,pending
RMA_2699,SKU_001493,03-02-2026 15:15,S001,ORD_52699,pending
RMA_2700,SKU_001494,08-01-2026 22:51,S001,ORD_52700,pending
RMA_2701,SKU_001495,28-02-2026 05:14,S001,ORD_52701,pending
RMA_2702,SKU_001496,27-03-2026 18:45,S001,ORD_52702,pending
RMA_2703,SKU_001497,13-03-2026 20:22,S001,ORD_52703,pending
RMA_2704,SKU_001498,18-02-2026 12:11,S001,ORD_52704,pending
RMA_2705,SKU_001499,20-03-2026 16:28,S001,ORD_52705,pending
RMA_2706,SKU_001500,17-01-2026 22:43,S001,ORD_52706,pending
RMA_2707,SKU_001501,01-03-2026 08:47,S001,ORD_52707,pending
RMA_2708,SKU_001502,28-03-2026 16:14,S001,ORD_52708,pending
RMA_2709,SKU_001503,29-03-2026 01:28,S001,ORD_52709,pending
RMA_2710,SKU_001504,14-02-2026 18:44,S001,ORD_52710,pending
RMA_2711,SKU_001505,24-03-2026 18:42,S001,ORD_52711,pending
RMA_2712,SKU_001506,10-03-2026 23:48,S001,ORD_52712,pending
RMA_2713,SKU_001507,01-02-2026 06:20,S001,ORD_52713,pending
RMA_2714,SKU_001508,13-02-2026 21:14,S001,ORD_52714,pending
RMA_2715,SKU_001509,06-03-2026 09:13,S001,ORD_52715,pending
RMA_2716,SKU_001510,28-03-2026 09:41,S001,ORD_52716,pending
RMA_2717,SKU_001511,08-01-2026 19:43,S001,ORD_52717,pending
RMA_2718,SKU_001512,18-03-2026 08:15,S001,ORD_52718,pending
RMA_2719,SKU_001513,13-03-2026 16:14,S001,ORD_52719,pending
RMA_2720,SKU_001514,28-03-2026 14:41,S001,ORD_52720,pending
RMA_2721,SKU_001515,12-02-2026 01:03,S001,ORD_52721,pending
RMA_2722,SKU_001516,01-01-2026 03:26,S001,ORD_52722,pending
RMA_2723,SKU_001517,20-02-2026 18:22,S001,ORD_52723,pending
RMA_2724,SKU_001518,24-01-2026 16:28,S001,ORD_52724,pending
RMA_2725,SKU_001519,24-01-2026 04:40,S001,ORD_52725,pending
RMA_2726,SKU_001520,17-01-2026 06:52,S001,ORD_52726,pending
RMA_2727,SKU_001521,05-01-2026 17:51,S001,ORD_52727,pending
RMA_2728,SKU_001522,20-01-2026 20:08,S001,ORD_52728,pending
RMA_2729,SKU_001523,21-01-2026 21:52,S001,ORD_52729,pending
RMA_2730,SKU_001524,27-02-2026 06:56,S001,ORD_52730,pending
RMA_2731,SKU_001525,31-01-2026 16:55,S001,ORD_52731,pending
RMA_2732,SKU_001526,11-01-2026 06:51,S001,ORD_52732,pending
RMA_2733,SKU_001527,21-02-2026 03:42,S001,ORD_52733,pending
RMA_2734,SKU_001528,15-01-2026 07:42,S001,ORD_52734,pending
RMA_2735,SKU_001529,24-03-2026 12:06,S001,ORD_52735,pending
RMA_2736,SKU_001530,07-01-2026 03:52,S001,ORD_52736,pending
RMA_2737,SKU_001531,28-01-2026 05:41,S001,ORD_52737,pending
RMA_2738,SKU_001532,20-02-2026 04:03,S001,ORD_52738,pending
RMA_2739,SKU_001533,27-02-2026 11:04,S001,ORD_52739,pending
RMA_2740,SKU_001534,05-01-2026 03:04,S001,ORD_52740,pending
RMA_2741,SKU_001535,05-01-2026 23:10,S001,ORD_52741,pending
RMA_2742,SKU_001536,04-04-2026 08:40,S001,ORD_52742,pending
RMA_2743,SKU_001537,06-04-2026 03:27,S001,ORD_52743,pending
RMA_2744,SKU_001538,08-01-2026 18:15,S001,ORD_52744,pending
RMA_2745,SKU_001539,05-03-2026 23:40,S001,ORD_52745,pending
RMA_2746,SKU_001540,10-01-2026 13:53,S001,ORD_52746,pending
RMA_2747,SKU_001541,07-02-2026 04:29,S001,ORD_52747,pending
RMA_2748,SKU_001542,06-04-2026 17:03,S001,ORD_52748,pending
RMA_2749,SKU_001543,02-04-2026 09:01,S001,ORD_52749,pending
RMA_2750,SKU_001544,22-03-2026 18:45,S001,ORD_52750,pending
RMA_2751,SKU_001545,05-04-2026 11:02,S001,ORD_52751,pending
RMA_2752,SKU_001546,08-01-2026 17:49,S001,ORD_52752,pending
RMA_2753,SKU_001547,25-01-2026 16:20,S001,ORD_52753,pending
RMA_2754,SKU_001548,14-03-2026 23:05,S001,ORD_52754,pending
RMA_2755,SKU_001549,07-03-2026 10:42,S001,ORD_52755,pending
RMA_2756,SKU_001550,20-03-2026 02:52,S001,ORD_52756,pending
RMA_2757,SKU_001551,19-02-2026 22:17,S001,ORD_52757,pending
RMA_2758,SKU_001552,08-03-2026 16:43,S001,ORD_52758,pending
RMA_2759,SKU_001553,18-02-2026 00:04,S001,ORD_52759,pending
RMA_2760,SKU_001554,05-02-2026 14:08,S001,ORD_52760,pending
RMA_2761,SKU_001555,09-03-2026 08:19,S001,ORD_52761,pending
RMA_2762,SKU_001556,19-03-2026 14:27,S001,ORD_52762,pending
RMA_2763,SKU_001557,10-02-2026 23:25,S001,ORD_52763,pending
RMA_2764,SKU_001558,30-03-2026 02:17,S001,ORD_52764,pending
RMA_2765,SKU_001559,03-03-2026 21:18,S001,ORD_52765,pending
RMA_2766,SKU_001560,10-01-2026 18:02,S001,ORD_52766,pending
RMA_2767,SKU_001561,21-01-2026 12:08,S001,ORD_52767,pending
RMA_2768,SKU_001562,05-02-2026 11:35,S001,ORD_52768,pending
RMA_2769,SKU_001563,12-01-2026 19:30,S001,ORD_52769,pending
RMA_2770,SKU_001564,01-04-2026 00:48,S001,ORD_52770,pending
RMA_2771,SKU_001565,02-01-2026 20:16,S001,ORD_52771,pending
RMA_2772,SKU_001566,13-01-2026 16:54,S001,ORD_52772,pending
RMA_2773,SKU_001567,22-02-2026 12:22,S001,ORD_52773,pending
RMA_2774,SKU_001568,01-02-2026 00:33,S001,ORD_52774,pending
RMA_2775,SKU_001569,05-04-2026 09:40,S001,ORD_52775,pending
RMA_2776,SKU_001570,16-01-2026 14:40,S001,ORD_52776,pending
RMA_2777,SKU_001571,01-02-2026 06:04,S001,ORD_52777,pending
RMA_2778,SKU_001572,01-02-2026 21:14,S001,ORD_52778,pending
RMA_2779,SKU_001573,11-01-2026 17:46,S001,ORD_52779,pending
RMA_2780,SKU_001574,10-01-2026 15:02,S001,ORD_52780,pending
RMA_2781,SKU_001575,15-01-2026 13:18,S001,ORD_52781,pending
RMA_2782,SKU_001576,17-01-2026 17:27,S001,ORD_52782,pending
RMA_2783,SKU_001577,09-02-2026 06:02,S001,ORD_52783,pending
RMA_2784,SKU_001578,18-01-2026 16:37,S001,ORD_52784,pending
RMA_2785,SKU_001579,24-02-2026 17:03,S001,ORD_52785,pending
RMA_2786,SKU_001580,14-03-2026 11:23,S001,ORD_52786,pending
RMA_2787,SKU_001581,25-01-2026 07:30,S001,ORD_52787,pending
RMA_2788,SKU_001582,28-02-2026 21:44,S001,ORD_52788,pending
RMA_2789,SKU_001583,19-03-2026 01:58,S001,ORD_52789,pending
RMA_2790,SKU_001584,30-03-2026 06:44,S001,ORD_52790,pending
RMA_2791,SKU_001585,22-01-2026 03:58,S001,ORD_52791,pending
RMA_2792,SKU_001586,30-01-2026 17:10,S001,ORD_52792,pending
RMA_2793,SKU_001587,25-03-2026 05:36,S001,ORD_52793,pending
RMA_2794,SKU_001588,26-03-2026 08:00,S001,ORD_52794,pending
RMA_2795,SKU_001589,13-02-2026 08:08,S001,ORD_52795,pending
RMA_2796,SKU_001590,01-02-2026 13:16,S001,ORD_52796,pending
