sku_id,view_count,addtocart_count,wishlist_count,timestamp,sourcepage
SKU_001450,36,2,0,04/04/2026,search
SKU_001451,63,2,0,04/04/2026,category
SKU_001452,27,1,1,04/04/2026,recommendation
SKU_001453,11,1,0,04/04/2026,home
SKU_001454,64,3,0,04/04/2026,recommendation
SKU_001455,10,0,0,04/04/2026,product
SKU_001456,23,1,1,04/04/2026,recommendation
SKU_001457,19,0,0,04/04/2026,product
SKU_001458,18,0,0,04/04/2026,category
SKU_001459,14,2,0,04/04/2026,home
SKU_001460,14,0,0,04/04/2026,category
SKU_001461,10,2,0,04/04/2026,search
SKU_001462,39,1,4,04/04/2026,home
SKU_001463,30,0,1,04/04/2026,home
SKU_001464,54,1,2,04/04/2026,recommendation
SKU_001465,17,2,0,04/04/2026,product
SKU_001466,19,0,0,04/04/2026,category
SKU_001467,48,4,0,04/04/2026,category
SKU_001468,12,0,1,04/04/2026,search
SKU_001469,33,6,1,04/04/2026,recommendation
SKU_001470,70,5,1,04/04/2026,recommendation
SKU_001471,90,4,6,04/04/2026,category
SKU_001472,24,0,1,04/04/2026,recommendation
SKU_001473,29,3,2,04/04/2026,category
SKU_001474,15,0,0,04/04/2026,search
SKU_001475,3,0,0,04/04/2026,search
SKU_001476,18,2,0,04/04/2026,home
SKU_001477,21,1,1,04/04/2026,category
SKU_001478,12,0,1,04/04/2026,recommendation
SKU_001479,20,1,2,04/04/2026,recommendation
SKU_001480,31,2,1,04/04/2026,search
SKU_001481,91,2,2,04/04/2026,recommendation
SKU_001482,61,6,4,04/04/2026,product
SKU_001483,18,0,0,04/04/2026,product
SKU_001484,39,2,1,04/04/2026,recommendation
SKU_001485,34,4,0,04/04/2026,product
SKU_001486,12,0,2,04/04/2026,product
SKU_001487,13,0,1,04/04/2026,recommendation
SKU_001488,81,7,2,04/04/2026,product
SKU_001489,5,1,0,04/04/2026,recommendation
SKU_001490,20,1,0,04/04/2026,recommendation
SKU_001491,12,0,0,04/04/2026,recommendation
SKU_001492,64,3,2,04/04/2026,product
SKU_001493,20,2,0,04/04/2026,search
SKU_001494,5,1,0,04/04/2026,product
SKU_001495,44,2,0,04/04/2026,category
SKU_001496,35,4,2,04/04/2026,category
SKU_001497,13,0,0,04/04/2026,search
SKU_001498,20,0,1,04/04/2026,home
SKU_001499,18,0,0,04/04/2026,recommendation
SKU_001500,46,1,1,04/04/2026,search
SKU_001501,15,1,1,04/04/2026,product
SKU_001502,60,1,1,04/04/2026,home
SKU_001503,45,2,1,04/04/2026,search
SKU_001504,17,0,0,04/04/2026,recommendation
SKU_001505,92,6,1,04/04/2026,category
SKU_001506,39,1,1,04/04/2026,home
SKU_001507,28,1,0,04/04/2026,home
SKU_001508,22,2,1,04/04/2026,product
SKU_001509,6,1,0,04/04/2026,product
SKU_001510,47,2,2,04/04/2026,search
SKU_001511,42,0,2,04/04/2026,product
SKU_001512,34,0,0,04/04/2026,category
SKU_001513,36,3,1,04/04/2026,search
SKU_001514,11,0,0,04/04/2026,search
SKU_001515,46,1,3,04/04/2026,product
SKU_001516,17,2,2,04/04/2026,product
SKU_001517,28,1,0,04/04/2026,category
SKU_001518,11,0,0,04/04/2026,search
SKU_001519,37,2,0,04/04/2026,recommendation
SKU_001520,29,1,1,04/04/2026,product
SKU_001521,14,0,1,04/04/2026,home
SKU_001522,8,0,0,04/04/2026,product
SKU_001523,25,0,0,04/04/2026,home
SKU_001524,21,3,0,04/04/2026,search
SKU_001525,58,3,1,04/04/2026,home
SKU_001526,10,0,0,04/04/2026,search
SKU_001527,22,0,1,04/04/2026,home
SKU_001528,39,3,3,04/04/2026,product
SKU_001529,23,1,0,04/04/2026,recommendation
SKU_001530,29,3,4,04/04/2026,category
SKU_001531,21,1,2,04/04/2026,product
SKU_001532,35,1,0,04/04/2026,home
SKU_001533,77,4,1,04/04/2026,search
SKU_001534,101,10,4,04/04/2026,search
SKU_001535,27,2,1,04/04/2026,recommendation
SKU_001536,36,0,4,04/04/2026,product
SKU_001537,17,1,1,04/04/2026,search
SKU_001538,33,2,1,04/04/2026,category
SKU_001539,29,1,1,04/04/2026,search
SKU_001540,37,2,2,04/04/2026,category
SKU_001541,56,1,1,04/04/2026,home
SKU_001542,41,3,1,04/04/2026,recommendation
SKU_001543,6,0,0,04/04/2026,category
SKU_001544,17,0,1,04/04/2026,product
SKU_001545,33,1,4,04/04/2026,search
SKU_001546,32,4,1,04/04/2026,recommendation
SKU_001547,20,0,1,04/04/2026,product
SKU_001548,10,1,0,04/04/2026,home
SKU_001549,21,1,1,04/04/2026,recommendation
SKU_001550,25,1,1,04/04/2026,search
SKU_001551,11,0,0,04/04/2026,search
SKU_001552,23,1,0,04/04/2026,recommendation
SKU_001553,14,0,0,04/04/2026,search
SKU_001554,14,0,2,04/04/2026,search
SKU_001555,44,2,1,04/04/2026,search
SKU_001556,10,0,0,04/04/2026,category
SKU_001557,22,0,1,04/04/2026,category
SKU_001558,27,3,0,04/04/2026,home
SKU_001559,52,2,2,04/04/2026,recommendation
SKU_001560,92,9,5,04/04/2026,category
SKU_001561,14,0,1,04/04/2026,product
SKU_001562,21,1,2,04/04/2026,search
SKU_001563,7,0,0,04/04/2026,recommendation
SKU_001564,44,4,1,04/04/2026,search
SKU_001565,21,1,2,04/04/2026,search
SKU_001566,63,4,1,04/04/2026,product
SKU_001567,59,3,3,04/04/2026,category
SKU_001568,19,2,2,04/04/2026,home
SKU_001569,29,0,1,04/04/2026,recommendation
SKU_001570,15,0,0,04/04/2026,search
SKU_001571,40,0,1,04/04/2026,recommendation
SKU_001572,14,0,1,04/04/2026,search
SKU_001573,15,1,0,04/04/2026,home
SKU_001574,44,3,0,04/04/2026,recommendation
SKU_001575,7,1,0,04/04/2026,home
SKU_001576,22,0,2,04/04/2026,home
SKU_001577,45,6,6,04/04/2026,product
SKU_001578,7,0,0,04/04/2026,category
SKU_001579,39,1,0,04/04/2026,search
SKU_001580,29,1,0,04/04/2026,product
SKU_001581,14,1,0,04/04/2026,product
SKU_001582,27,6,1,04/04/2026,search
SKU_001583,23,0,0,04/04/2026,search
SKU_001584,14,1,0,04/04/2026,recommendation
SKU_001585,57,4,3,04/04/2026,home
SKU_001586,45,2,1,04/04/2026,home
SKU_001587,71,5,4,04/04/2026,home
SKU_001588,12,0,0,04/04/2026,category
SKU_001589,25,1,0,04/04/2026,recommendation
SKU_001590,21,2,0,04/04/2026,product
SKU_001591,28,2,0,04/04/2026,home
SKU_001592,48,0,0,04/04/2026,category
SKU_001593,54,4,6,04/04/2026,home
SKU_001594,53,6,1,04/04/2026,search
SKU_001595,62,6,0,04/04/2026,category
SKU_001596,13,0,0,04/04/2026,recommendation
SKU_001597,7,0,1,04/04/2026,recommendation
SKU_001598,34,0,0,04/04/2026,search
SKU_001599,74,4,4,04/04/2026,category
SKU_001600,57,3,2,04/04/2026,search
SKU_001601,44,0,1,04/04/2026,home
SKU_001602,46,3,1,04/04/2026,recommendation
SKU_001603,32,1,1,04/04/2026,recommendation
SKU_001604,33,1,0,04/04/2026,recommendation
SKU_001605,22,1,1,04/04/2026,search
SKU_001606,39,1,2,04/04/2026,home
SKU_001607,23,1,1,04/04/2026,category
SKU_001608,68,4,3,04/04/2026,product
SKU_001609,19,0,1,04/04/2026,category
SKU_001610,29,2,1,04/04/2026,category
SKU_001611,10,1,0,04/04/2026,search
SKU_001612,46,1,0,04/04/2026,search
SKU_001613,35,2,0,04/04/2026,home
SKU_001614,19,1,0,04/04/2026,search
SKU_001615,23,1,0,04/04/2026,product
SKU_001616,40,4,0,04/04/2026,category
SKU_001617,27,1,0,04/04/2026,product
SKU_001618,46,2,0,04/04/2026,category
SKU_001619,20,0,1,04/04/2026,search
SKU_001620,12,0,1,04/04/2026,product
SKU_001621,15,1,1,04/04/2026,product
SKU_001622,92,1,3,04/04/2026,recommendation
SKU_001623,6,1,0,04/04/2026,search
SKU_001624,25,1,0,04/04/2026,recommendation
SKU_001625,38,3,3,04/04/2026,category
SKU_001626,78,8,6,04/04/2026,category
SKU_001627,36,3,2,04/04/2026,recommendation
SKU_001628,15,2,0,04/04/2026,product
SKU_001629,19,5,2,04/04/2026,product
SKU_001630,29,2,0,04/04/2026,category
SKU_001631,56,1,3,04/04/2026,search
SKU_001632,19,0,1,04/04/2026,home
SKU_001633,20,0,1,04/04/2026,search
SKU_001634,67,7,2,04/04/2026,recommendation
SKU_001635,52,2,1,04/04/2026,product
SKU_001636,39,3,0,04/04/2026,product
SKU_001637,50,2,3,04/04/2026,home
SKU_001638,81,5,3,04/04/2026,recommendation
SKU_001639,36,1,1,04/04/2026,search
SKU_001640,29,2,2,04/04/2026,search
SKU_001641,51,0,3,04/04/2026,category
SKU_001642,48,0,1,04/04/2026,category
SKU_001643,50,3,2,04/04/2026,search
SKU_001644,21,1,0,04/04/2026,category
SKU_001645,35,2,0,04/04/2026,home
SKU_001646,12,0,0,04/04/2026,category
SKU_001647,26,1,1,04/04/2026,search
SKU_001648,18,0,0,04/04/2026,home
SKU_001649,33,0,0,04/04/2026,home
SKU_001650,51,7,1,04/04/2026,product
SKU_001651,13,0,0,04/04/2026,category
SKU_001652,42,0,0,04/04/2026,home
SKU_001653,26,3,0,04/04/2026,product
SKU_001654,24,3,1,04/04/2026,category
SKU_001655,30,0,0,04/04/2026,product
SKU_001656,47,3,1,04/04/2026,search
SKU_001657,16,0,0,04/04/2026,recommendation
SKU_001658,20,1,1,04/04/2026,home
SKU_001659,10,1,0,04/04/2026,product
SKU_001660,33,0,0,04/04/2026,product
SKU_001661,20,2,0,04/04/2026,product
SKU_001662,30,1,0,04/04/2026,category
SKU_001663,33,0,1,04/04/2026,search
SKU_001664,50,0,1,04/04/2026,search
SKU_001665,114,4,3,04/04/2026,search
SKU_001666,8,1,0,04/04/2026,recommendation
SKU_001667,22,2,2,04/04/2026,recommendation
SKU_001668,14,0,0,04/04/2026,home
SKU_001669,19,1,1,04/04/2026,search
SKU_001670,22,1,0,04/04/2026,search
SKU_001671,25,2,1,04/04/2026,recommendation
SKU_001672,12,0,1,04/04/2026,home
SKU_001673,22,1,1,04/04/2026,product
SKU_001674,23,0,0,04/04/2026,home
SKU_001675,36,0,0,04/04/2026,search
SKU_001676,23,1,1,04/04/2026,home
SKU_001677,77,4,5,04/04/2026,search
SKU_001678,119,14,2,04/04/2026,recommendation
SKU_001679,61,6,1,04/04/2026,search
SKU_001680,18,0,0,04/04/2026,recommendation
SKU_001681,57,2,5,04/04/2026,home
SKU_001682,18,0,0,04/04/2026,search
SKU_001683,4,0,0,04/04/2026,search
SKU_001684,3,1,0,04/04/2026,category
SKU_001685,28,0,1,04/04/2026,home
SKU_001686,22,0,0,04/04/2026,search
SKU_001687,29,1,0,04/04/2026,home
SKU_001688,45,1,0,04/04/2026,product
SKU_001689,10,0,0,04/04/2026,recommendation
SKU_001690,24,2,0,04/04/2026,recommendation
SKU_001691,28,0,1,04/04/2026,product
SKU_001692,21,2,0,04/04/2026,home
SKU_001693,70,4,4,04/04/2026,category
SKU_001694,63,3,1,04/04/2026,recommendation
SKU_001695,27,2,1,04/04/2026,home
SKU_001696,13,0,0,04/04/2026,home
SKU_001697,15,0,1,04/04/2026,home
SKU_001698,19,0,0,04/04/2026,product
SKU_001699,47,4,1,04/04/2026,search
SKU_001700,11,0,0,04/04/2026,category
SKU_001701,11,0,1,04/04/2026,search
SKU_001702,10,0,0,04/04/2026,product
SKU_001703,58,2,1,04/04/2026,recommendation
SKU_001704,40,4,0,04/04/2026,search
SKU_001705,64,5,2,04/04/2026,home
SKU_001706,28,0,0,04/04/2026,category
SKU_001707,12,1,0,04/04/2026,search
SKU_001708,13,0,0,04/04/2026,category
SKU_001709,42,3,3,04/04/2026,recommendation
SKU_001710,17,1,0,04/04/2026,category
SKU_001711,25,0,0,04/04/2026,category
SKU_001712,67,4,2,04/04/2026,category
SKU_001713,52,2,1,04/04/2026,recommendation
SKU_001714,5,0,0,04/04/2026,product
SKU_001715,29,0,2,04/04/2026,home
SKU_001716,31,3,0,04/04/2026,home
SKU_001717,25,1,0,04/04/2026,product
SKU_001718,19,3,3,04/04/2026,home
SKU_001719,24,1,0,04/04/2026,search
SKU_001720,81,6,3,04/04/2026,product
SKU_001721,37,4,2,04/04/2026,search
SKU_001722,16,0,0,04/04/2026,recommendation
SKU_001723,41,1,2,04/04/2026,home
SKU_001724,23,2,2,04/04/2026,home
SKU_001725,26,4,2,04/04/2026,recommendation
SKU_001726,20,1,1,04/04/2026,category
SKU_001727,38,4,1,04/04/2026,product
SKU_001728,38,0,0,04/04/2026,recommendation
SKU_001729,43,5,0,04/04/2026,product
SKU_001730,31,2,3,04/04/2026,recommendation
SKU_001731,30,2,0,04/04/2026,category
SKU_001732,17,0,1,04/04/2026,recommendation
SKU_001733,20,1,1,04/04/2026,product
SKU_001734,80,7,3,04/04/2026,home
SKU_001735,61,2,2,04/04/2026,search
SKU_001736,18,1,0,04/04/2026,home
SKU_001737,30,4,2,04/04/2026,home
SKU_001738,30,2,0,04/04/2026,search
SKU_001739,38,2,0,04/04/2026,product
SKU_001740,10,0,1,04/04/2026,recommendation
SKU_001741,31,1,1,04/04/2026,category
SKU_001742,50,0,1,04/04/2026,home
SKU_001743,14,2,0,04/04/2026,home
SKU_001744,40,1,3,04/04/2026,home
SKU_001745,33,3,0,04/04/2026,recommendation
SKU_001746,41,3,1,04/04/2026,home
SKU_001747,58,4,0,04/04/2026,recommendation
SKU_001748,55,1,2,04/04/2026,category
SKU_001749,21,0,0,04/04/2026,category
SKU_001750,47,3,0,04/04/2026,product
SKU_001751,77,4,1,04/04/2026,category
SKU_001752,101,2,9,04/04/2026,recommendation
SKU_001753,9,0,0,04/04/2026,search
SKU_001754,49,0,1,04/04/2026,recommendation
SKU_001755,50,4,1,04/04/2026,product
SKU_001756,20,0,0,04/04/2026,recommendation
SKU_001757,12,1,0,04/04/2026,category
SKU_001758,55,0,0,04/04/2026,product
SKU_001759,40,1,1,04/04/2026,search
SKU_001760,12,1,1,04/04/2026,search
SKU_001761,62,7,1,04/04/2026,search
SKU_001762,57,2,2,04/04/2026,home
SKU_001763,56,1,3,04/04/2026,category
SKU_001764,18,0,0,04/04/2026,search
SKU_001765,16,0,2,04/04/2026,recommendation
SKU_001766,17,0,0,04/04/2026,category
SKU_001767,39,2,3,04/04/2026,recommendation
SKU_001768,49,1,2,04/04/2026,recommendation
SKU_001769,48,2,2,04/04/2026,product
SKU_001770,2,0,0,04/04/2026,recommendation
SKU_001771,5,0,0,04/04/2026,search
SKU_001772,55,3,4,04/04/2026,search
SKU_001773,52,3,0,04/04/2026,search
SKU_001774,16,1,2,04/04/2026,category
SKU_001775,34,0,1,04/04/2026,home
SKU_001776,17,0,0,04/04/2026,product
SKU_001777,25,0,1,04/04/2026,recommendation
SKU_001778,74,3,5,04/04/2026,search
SKU_001779,25,2,0,04/04/2026,recommendation
SKU_001780,22,0,3,04/04/2026,recommendation
SKU_001781,26,1,0,04/04/2026,search
SKU_001782,69,2,2,04/04/2026,recommendation
SKU_001783,10,0,0,04/04/2026,search
SKU_001784,30,2,1,04/04/2026,product
SKU_001785,23,0,0,04/04/2026,category
SKU_001786,18,0,0,04/04/2026,category
SKU_001787,25,1,1,04/04/2026,home
SKU_001788,24,0,1,04/04/2026,search
SKU_001789,22,0,0,04/04/2026,search
SKU_001790,10,0,0,04/04/2026,search
SKU_001791,6,0,1,04/04/2026,home
SKU_001792,32,1,1,04/04/2026,category
SKU_001793,19,3,0,04/04/2026,product
SKU_001794,23,0,1,04/04/2026,recommendation
SKU_001795,33,3,1,04/04/2026,category
SKU_001796,24,2,0,04/04/2026,recommendation
SKU_001797,28,1,2,04/04/2026,product
SKU_001798,33,2,1,04/04/2026,category
SKU_001799,55,0,0,04/04/2026,recommendation
SKU_001800,47,0,3,04/04/2026,recommendation
SKU_001801,47,2,0,04/04/2026,product
SKU_001802,8,0,0,04/04/2026,category
SKU_001803,63,6,2,04/04/2026,home
SKU_001804,14,1,0,04/04/2026,home
SKU_001805,13,0,0,04/04/2026,search
SKU_001806,14,0,0,04/04/2026,recommendation
SKU_001807,42,2,1,04/04/2026,search
SKU_001808,61,3,4,04/04/2026,category
SKU_001809,42,0,1,04/04/2026,recommendation
SKU_001810,54,5,0,04/04/2026,category
SKU_001811,15,0,0,04/04/2026,home
SKU_001812,22,0,0,04/04/2026,recommendation
SKU_001813,36,4,1,04/04/2026,recommendation
SKU_001814,59,3,4,04/04/2026,category
SKU_001815,37,0,0,04/04/2026,search
SKU_001816,66,4,3,04/04/2026,home
SKU_001817,8,0,0,04/04/2026,search
SKU_001818,30,0,1,04/04/2026,recommendation
SKU_001819,2,0,0,04/04/2026,category
SKU_001820,18,1,0,04/04/2026,category
SKU_001821,46,1,3,04/04/2026,recommendation
SKU_001822,54,1,3,04/04/2026,product
SKU_001823,17,2,1,04/04/2026,recommendation
SKU_001824,19,0,0,04/04/2026,category
SKU_001825,6,0,0,04/04/2026,home
SKU_001826,11,1,3,04/04/2026,search
SKU_001827,18,1,0,04/04/2026,search
SKU_001828,21,2,1,04/04/2026,home
SKU_001829,21,2,0,04/04/2026,home
SKU_001830,54,2,0,04/04/2026,category
SKU_001831,9,0,1,04/04/2026,search
SKU_001832,34,1,1,04/04/2026,product
SKU_001833,49,1,0,04/04/2026,recommendation
SKU_001834,19,0,0,04/04/2026,recommendation
SKU_001835,75,3,1,04/04/2026,search
SKU_001836,48,2,1,04/04/2026,home
SKU_001837,6,0,0,04/04/2026,home
SKU_001838,41,2,0,04/04/2026,category
SKU_001839,38,2,2,04/04/2026,home
SKU_001840,6,0,0,04/04/2026,category
SKU_001841,21,1,2,04/04/2026,search
SKU_001842,29,1,2,04/04/2026,home
SKU_001843,41,3,0,04/04/2026,search
SKU_001844,67,3,1,04/04/2026,home
SKU_001845,51,1,1,04/04/2026,home
SKU_001846,20,0,0,04/04/2026,recommendation
SKU_001847,32,2,1,04/04/2026,product
SKU_001848,28,2,0,04/04/2026,search
SKU_001849,7,0,0,04/04/2026,home
SKU_001850,17,1,1,04/04/2026,product
SKU_001851,38,0,0,04/04/2026,search
SKU_001852,54,5,1,04/04/2026,category
SKU_001853,16,0,0,04/04/2026,category
SKU_001854,16,0,0,04/04/2026,product
SKU_001855,10,0,0,04/04/2026,home
SKU_001856,16,0,0,04/04/2026,recommendation
SKU_001857,23,0,1,04/04/2026,category
SKU_001858,31,1,0,04/04/2026,product
SKU_001859,12,0,0,04/04/2026,home
SKU_001860,28,0,0,04/04/2026,category
SKU_001861,102,7,0,04/04/2026,search
SKU_001862,11,0,0,04/04/2026,category
SKU_001863,15,2,1,04/04/2026,search
SKU_001864,30,2,1,04/04/2026,search
SKU_001865,26,1,1,04/04/2026,category
SKU_001866,30,1,0,04/04/2026,category
SKU_001867,50,7,3,04/04/2026,search
SKU_001868,28,3,0,04/04/2026,search
SKU_001869,18,0,1,04/04/2026,home
SKU_001870,14,0,0,04/04/2026,home
SKU_001871,43,1,1,04/04/2026,home
SKU_001872,56,2,1,04/04/2026,search
SKU_001873,9,0,0,04/04/2026,home
SKU_001874,90,3,2,04/04/2026,search
SKU_001875,40,2,4,04/04/2026,search
SKU_001876,33,1,1,04/04/2026,recommendation
SKU_001877,10,0,0,04/04/2026,product
SKU_001878,5,0,0,04/04/2026,search
SKU_001879,57,3,2,04/04/2026,product
SKU_001880,90,1,1,04/04/2026,home
SKU_001881,21,1,0,04/04/2026,home
SKU_001882,13,0,0,04/04/2026,recommendation
SKU_001883,53,1,3,04/04/2026,search
SKU_001884,50,3,0,04/04/2026,search
SKU_001885,17,0,0,04/04/2026,home
SKU_001886,25,0,0,04/04/2026,recommendation
SKU_001887,5,0,0,04/04/2026,search
SKU_001888,20,0,1,04/04/2026,recommendation
SKU_001889,50,4,4,04/04/2026,search
SKU_001890,44,0,3,04/04/2026,recommendation
SKU_001891,20,0,1,04/04/2026,product
SKU_001892,7,0,0,04/04/2026,recommendation
SKU_001893,33,1,1,04/04/2026,category
SKU_001894,35,0,3,04/04/2026,search
SKU_001895,22,0,0,04/04/2026,product
SKU_001896,45,5,1,04/04/2026,home
SKU_001897,8,1,0,04/04/2026,home
SKU_001898,28,2,1,04/04/2026,recommendation
SKU_001899,29,4,1,04/04/2026,category
SKU_001900,15,0,2,04/04/2026,recommendation
SKU_001901,9,1,1,04/04/2026,category
SKU_001902,9,1,2,04/04/2026,recommendation
SKU_001903,3,0,0,04/04/2026,category
SKU_001904,39,2,1,04/04/2026,recommendation
SKU_001905,5,1,1,04/04/2026,home
SKU_001906,27,1,0,04/04/2026,home
SKU_001907,45,4,3,04/04/2026,product
SKU_001908,34,0,0,04/04/2026,recommendation
SKU_001909,10,0,0,04/04/2026,category
SKU_001910,19,4,2,04/04/2026,recommendation
SKU_001911,51,3,0,04/04/2026,category
SKU_001912,35,3,2,04/04/2026,home
SKU_001913,34,2,0,04/04/2026,search
SKU_001914,38,1,0,04/04/2026,product
SKU_001915,23,2,2,04/04/2026,search
SKU_001916,9,0,0,04/04/2026,home
SKU_001917,66,2,2,04/04/2026,recommendation
SKU_001918,83,4,5,04/04/2026,home
SKU_001919,30,1,0,04/04/2026,recommendation
SKU_001920,24,0,0,04/04/2026,category
SKU_001921,29,1,2,04/04/2026,category
SKU_001922,48,1,3,04/04/2026,search
SKU_001923,39,3,3,04/04/2026,home
SKU_001924,42,4,0,04/04/2026,recommendation
SKU_001925,4,0,0,04/04/2026,product
SKU_001926,28,2,0,04/04/2026,search
SKU_001927,13,1,0,04/04/2026,search
SKU_001928,16,0,1,04/04/2026,search
SKU_001929,11,1,0,04/04/2026,search
SKU_001930,51,2,0,04/04/2026,recommendation
SKU_001931,18,0,1,04/04/2026,product
SKU_001932,66,2,1,04/04/2026,recommendation
SKU_001933,62,0,1,04/04/2026,recommendation
SKU_001934,29,1,4,04/04/2026,recommendation
SKU_001935,26,0,0,04/04/2026,search
SKU_001936,13,0,0,04/04/2026,recommendation
SKU_001937,20,1,1,04/04/2026,product
SKU_001938,10,1,0,04/04/2026,home
SKU_001939,27,1,2,04/04/2026,product
SKU_001940,24,0,0,04/04/2026,recommendation
SKU_001941,22,0,0,04/04/2026,category
SKU_001942,38,1,0,04/04/2026,product
SKU_001943,30,1,1,04/04/2026,product
SKU_001944,53,2,3,04/04/2026,product
SKU_001945,14,0,0,04/04/2026,category
SKU_001946,11,0,0,04/04/2026,category
SKU_001947,13,2,0,04/04/2026,home
SKU_001948,10,1,0,04/04/2026,category
SKU_001949,22,0,0,04/04/2026,home
SKU_001950,59,1,4,04/04/2026,search
SKU_001951,35,1,0,04/04/2026,recommendation
SKU_001952,26,3,0,04/04/2026,recommendation
SKU_001953,47,1,0,04/04/2026,recommendation
SKU_001954,52,2,3,04/04/2026,home
SKU_001955,7,1,0,04/04/2026,product
SKU_001956,14,1,1,04/04/2026,category
SKU_001957,44,4,0,04/04/2026,recommendation
SKU_001958,13,0,0,04/04/2026,recommendation
SKU_001959,9,2,0,04/04/2026,category
SKU_001960,21,0,0,04/04/2026,home
SKU_001961,21,2,0,04/04/2026,recommendation
SKU_001962,24,0,0,04/04/2026,search
SKU_001963,48,1,2,04/04/2026,search
SKU_001964,36,2,0,04/04/2026,search
SKU_001965,63,2,0,04/04/2026,category
SKU_001966,27,1,1,04/04/2026,recommendation
SKU_001967,11,1,0,04/04/2026,home
SKU_001968,64,3,0,04/04/2026,recommendation
SKU_001969,10,0,0,04/04/2026,product
SKU_001970,23,1,1,04/04/2026,recommendation
SKU_001971,19,0,0,04/04/2026,product
SKU_001972,18,0,0,04/04/2026,category
SKU_001973,14,2,0,04/04/2026,home
SKU_001974,14,0,0,04/04/2026,category
SKU_001975,10,2,0,04/04/2026,search
SKU_001976,39,1,4,04/04/2026,home
SKU_001977,30,0,1,04/04/2026,home
SKU_001978,54,1,2,04/04/2026,recommendation
SKU_001979,17,2,0,04/04/2026,product
SKU_001980,19,0,0,04/04/2026,category
SKU_001981,48,4,0,04/04/2026,category
SKU_001982,12,0,1,04/04/2026,search
SKU_001983,33,6,1,04/04/2026,recommendation
SKU_001984,70,5,1,04/04/2026,recommendation
SKU_001985,90,4,6,04/04/2026,category
SKU_001986,24,0,1,04/04/2026,recommendation
SKU_001987,29,3,2,04/04/2026,category
SKU_001988,15,0,0,04/04/2026,search
SKU_001989,3,0,0,04/04/2026,search
SKU_001990,18,2,0,04/04/2026,home
SKU_001991,21,1,1,04/04/2026,category
SKU_001992,12,0,1,04/04/2026,recommendation
SKU_001993,20,1,2,04/04/2026,recommendation
SKU_001994,31,2,1,04/04/2026,search
SKU_001995,91,2,2,04/04/2026,recommendation
SKU_001996,61,6,4,04/04/2026,product
SKU_001997,18,0,0,04/04/2026,product
SKU_001998,39,2,1,04/04/2026,recommendation
SKU_001999,34,4,0,04/04/2026,product
SKU_002000,12,0,2,04/04/2026,product
SKU_002001,13,0,1,04/04/2026,recommendation
SKU_002002,81,7,2,04/04/2026,product
SKU_002003,5,1,0,04/04/2026,recommendation
SKU_002004,20,1,0,04/04/2026,recommendation
SKU_002005,12,0,0,04/04/2026,recommendation
SKU_002006,64,3,2,04/04/2026,product
SKU_002007,20,2,0,04/04/2026,search
SKU_002008,5,1,0,04/04/2026,product
SKU_002009,44,2,0,04/04/2026,category
SKU_002010,35,4,2,04/04/2026,category
SKU_002011,13,0,0,04/04/2026,search
SKU_002012,20,0,1,04/04/2026,home
SKU_002013,18,0,0,04/04/2026,recommendation
SKU_002014,46,1,1,04/04/2026,search
SKU_002015,15,1,1,04/04/2026,product
SKU_002016,60,1,1,04/04/2026,home
SKU_002017,45,2,1,04/04/2026,search
SKU_002018,17,0,0,04/04/2026,recommendation
SKU_002019,92,6,1,04/04/2026,category
SKU_002020,39,1,1,04/04/2026,home
SKU_002021,28,1,0,04/04/2026,home
SKU_002022,22,2,1,04/04/2026,product
SKU_002023,6,1,0,04/04/2026,product
SKU_002024,47,2,2,04/04/2026,search
SKU_002025,42,0,2,04/04/2026,product
SKU_002026,34,0,0,04/04/2026,category
SKU_002027,36,3,1,04/04/2026,search
SKU_002028,11,0,0,04/04/2026,search
SKU_002029,46,1,3,04/04/2026,product
SKU_002030,17,2,2,04/04/2026,product
SKU_002031,28,1,0,04/04/2026,category
SKU_002032,11,0,0,04/04/2026,search
SKU_002033,37,2,0,04/04/2026,recommendation
SKU_002034,29,1,1,04/04/2026,product
SKU_002035,14,0,1,04/04/2026,home
SKU_002036,8,0,0,04/04/2026,product
SKU_002037,25,0,0,04/04/2026,home
SKU_002038,21,3,0,04/04/2026,search
SKU_002039,58,3,1,04/04/2026,home
SKU_002040,10,0,0,04/04/2026,search
SKU_002041,22,0,1,04/04/2026,home
SKU_002042,39,3,3,04/04/2026,product
SKU_002043,23,1,0,04/04/2026,recommendation
SKU_002044,29,3,4,04/04/2026,category
SKU_002045,21,1,2,04/04/2026,product
SKU_002046,35,1,0,04/04/2026,home
SKU_002047,77,4,1,04/04/2026,search
SKU_002048,101,10,4,04/04/2026,search
SKU_002049,27,2,1,04/04/2026,recommendation
SKU_002050,36,0,4,04/04/2026,product
SKU_002051,17,1,1,04/04/2026,search
SKU_002052,33,2,1,04/04/2026,category
SKU_002053,29,1,1,04/04/2026,search
SKU_002054,37,2,2,04/04/2026,category
SKU_002055,56,1,1,04/04/2026,home
SKU_002056,41,3,1,04/04/2026,recommendation
SKU_002057,6,0,0,04/04/2026,category
SKU_002058,17,0,1,04/04/2026,product
SKU_002059,33,1,4,04/04/2026,search
SKU_002060,32,4,1,04/04/2026,recommendation
SKU_002061,20,0,1,04/04/2026,product
SKU_002062,10,1,0,04/04/2026,home
SKU_002063,21,1,1,04/04/2026,recommendation
SKU_002064,25,1,1,04/04/2026,search
SKU_002065,11,0,0,04/04/2026,search
