sku,customer_id,rating,feedback,timestamp
SKU00239,CUST00316,1,Negative,01-09-2025 15:53
SKU00239,CUST00991,5,Positive,04-07-2025 09:06
SKU00239,CUST00862,1,Negative,06-09-2025 01:24
SKU00239,CUST00940,2,Negative,25-07-2025 13:29
SKU00239,CUST00566,4,Positive,31-07-2025 00:38
SKU00239,CUST00655,3,Negative,26-09-2025 16:30
SKU00239,CUST00832,1,Negative,21-08-2025 22:25
SKU00239,CUST00888,2,Negative,22-09-2025 06:27
SKU00239,CUST00454,4,Positive,01-07-2025 18:19
SKU00239,CUST00932,4,Positive,29-09-2025 01:14
SKU00239,CUST00940,3,Negative,30-07-2025 05:07
SKU00240,CUST00959,2,Negative,29-07-2025 21:02
SKU00240,CUST00216,2,Negative,27-09-2025 22:10
SKU00240,CUST00450,3,Negative,24-09-2025 09:18
SKU00240,CUST00832,4,Positive,15-09-2025 15:14
SKU00240,CUST00035,3,Negative,23-09-2025 02:57
SKU00240,CUST00083,4,Positive,15-08-2025 17:43
SKU00240,CUST00755,4,Positive,28-09-2025 22:53
SKU00241,CUST00735,4,Positive,24-09-2025 03:00
SKU00241,CUST00941,1,Negative,19-09-2025 00:59
SKU00241,CUST00165,3,Negative,19-08-2025 03:50
SKU00241,CUST00068,3,Negative,10-08-2025 20:41
SKU00241,CUST00617,5,Positive,10-09-2025 15:09
SKU00241,CUST00335,4,Positive,06-09-2025 11:57
SKU00241,CUST00029,1,Negative,01-09-2025 06:30
SKU00241,CUST00657,2,Negative,31-08-2025 04:22
SKU00241,CUST00455,2,Negative,01-07-2025 07:10
SKU00241,CUST00411,2,Negative,31-08-2025 00:02
SKU00241,CUST00313,3,Negative,25-08-2025 21:43
SKU00241,CUST00085,1,Negative,16-07-2025 07:45
SKU00241,CUST00256,5,Positive,08-09-2025 06:43
SKU00241,CUST00993,2,Negative,21-09-2025 05:33
SKU00241,CUST00609,4,Positive,15-09-2025 22:59
SKU00242,CUST00463,4,Positive,23-09-2025 19:24
SKU00242,CUST00753,2,Negative,26-07-2025 07:25
SKU00242,CUST00178,5,Positive,19-09-2025 06:30
SKU00242,CUST00336,3,Negative,20-07-2025 06:55
SKU00242,CUST00087,4,Positive,05-08-2025 16:34
SKU00242,CUST00187,4,Positive,24-09-2025 02:08
SKU00242,CUST00387,5,Positive,22-07-2025 19:05
SKU00242,CUST00022,1,Negative,28-09-2025 15:00
SKU00242,CUST00572,5,Positive,30-08-2025 20:08
SKU00242,CUST00235,1,Negative,14-08-2025 21:31
SKU00242,CUST00204,3,Negative,07-09-2025 02:03
SKU00242,CUST00873,2,Negative,05-07-2025 20:00
SKU00242,CUST00411,5,Positive,11-08-2025 15:25
SKU00242,CUST00615,3,Negative,15-07-2025 11:46
SKU00242,CUST00092,3,Negative,17-07-2025 12:24
SKU00243,CUST00015,5,Positive,12-08-2025 05:59
SKU00243,CUST00792,4,Positive,19-09-2025 07:38
SKU00243,CUST00690,4,Positive,12-07-2025 12:09
SKU00243,CUST00230,2,Negative,19-07-2025 12:00
SKU00243,CUST00969,3,Negative,28-07-2025 23:00
SKU00243,CUST00765,4,Positive,07-08-2025 02:17
SKU00243,CUST00134,4,Positive,22-09-2025 03:24
SKU00243,CUST00212,5,Positive,21-07-2025 22:18
SKU00244,CUST00745,2,Negative,10-08-2025 14:46
SKU00244,CUST00185,4,Positive,15-09-2025 22:34
SKU00244,CUST00150,1,Negative,29-07-2025 04:11
SKU00244,CUST01000,3,Negative,23-07-2025 20:43
SKU00244,CUST00633,4,Positive,27-09-2025 02:13
SKU00244,CUST00255,3,Negative,26-08-2025 14:15
SKU00244,CUST00701,4,Positive,09-07-2025 07:47
SKU00244,CUST00011,4,Positive,13-07-2025 22:23
SKU00244,CUST00893,3,Negative,06-09-2025 06:51
SKU00244,CUST00408,2,Negative,08-09-2025 06:11
SKU00244,CUST00393,4,Positive,10-09-2025 11:14
SKU00244,CUST00612,3,Negative,08-07-2025 02:13
SKU00244,CUST00098,5,Positive,06-07-2025 16:54
SKU00244,CUST00054,3,Negative,29-09-2025 09:32
SKU00245,CUST00483,3,Negative,28-08-2025 20:57
SKU00245,CUST00962,5,Positive,07-09-2025 21:24
SKU00245,CUST00767,1,Negative,01-07-2025 12:29
SKU00245,CUST00260,5,Positive,30-08-2025 03:54
SKU00245,CUST00391,3,Negative,08-08-2025 07:42
SKU00245,CUST00688,3,Negative,13-07-2025 20:08
SKU00245,CUST00992,5,Positive,04-07-2025 23:49
SKU00245,CUST00595,2,Negative,26-07-2025 06:31
SKU00245,CUST00174,5,Positive,17-08-2025 20:24
SKU00245,CUST00953,3,Negative,24-09-2025 05:38
SKU00245,CUST00480,2,Negative,09-07-2025 16:53
SKU00245,CUST00325,5,Positive,12-08-2025 00:47
SKU00246,CUST00267,1,Negative,31-07-2025 09:58
SKU00246,CUST00046,2,Negative,18-08-2025 11:14
SKU00246,CUST00893,3,Negative,11-09-2025 14:33
SKU00246,CUST00370,4,Positive,28-07-2025 11:15
SKU00246,CUST00925,3,Negative,29-08-2025 12:14
SKU00246,CUST00850,3,Negative,20-08-2025 04:38
SKU00246,CUST00321,4,Positive,25-09-2025 16:04
SKU00246,CUST00169,3,Negative,10-09-2025 13:01
SKU00246,CUST00504,2,Negative,23-08-2025 22:48
SKU00247,CUST00055,2,Negative,15-07-2025 10:18
SKU00247,CUST00056,2,Negative,18-07-2025 18:45
SKU00247,CUST00037,4,Positive,26-07-2025 06:21
SKU00247,CUST00168,4,Positive,12-08-2025 08:57
SKU00247,CUST00119,4,Positive,04-07-2025 23:03
SKU00247,CUST00453,3,Negative,07-09-2025 20:09
SKU00247,CUST00575,4,Positive,14-08-2025 10:39
SKU00247,CUST00505,1,Negative,21-09-2025 02:56
SKU00247,CUST00738,2,Negative,13-07-2025 00:08
SKU00247,CUST00358,1,Negative,20-07-2025 18:44
SKU00247,CUST00890,3,Negative,18-07-2025 12:57
SKU00247,CUST00855,2,Negative,11-09-2025 19:28
SKU00247,CUST00521,3,Negative,24-08-2025 16:27
SKU00247,CUST00913,5,Positive,21-07-2025 14:55
SKU00247,CUST00598,1,Negative,21-08-2025 01:42
SKU00247,CUST00786,5,Positive,18-07-2025 12:45
SKU00247,CUST00427,1,Negative,24-07-2025 21:35
SKU00247,CUST00787,4,Positive,04-09-2025 17:18
SKU00247,CUST00097,3,Negative,03-07-2025 12:29
SKU00248,CUST00698,1,Negative,08-08-2025 06:28
SKU00248,CUST00383,5,Positive,29-09-2025 05:04
SKU00248,CUST00975,1,Negative,20-09-2025 06:17
SKU00248,CUST00332,2,Negative,03-07-2025 19:16
SKU00248,CUST00084,4,Positive,19-09-2025 15:40
SKU00248,CUST00725,4,Positive,14-08-2025 02:01
SKU00248,CUST00644,3,Negative,27-08-2025 16:35
SKU00248,CUST00674,1,Negative,01-08-2025 23:37
SKU00248,CUST00994,1,Negative,02-09-2025 16:59
SKU00248,CUST00638,4,Positive,01-08-2025 13:06
SKU00248,CUST00971,5,Positive,13-07-2025 13:20
SKU00248,CUST00217,1,Negative,16-09-2025 19:45
SKU00248,CUST00660,3,Negative,01-08-2025 09:02
SKU00248,CUST00818,1,Negative,11-09-2025 05:10
SKU00249,CUST00561,5,Positive,07-08-2025 00:42
SKU00249,CUST00095,4,Positive,25-07-2025 18:34
SKU00249,CUST00183,2,Negative,13-09-2025 20:16
SKU00249,CUST00887,4,Positive,09-07-2025 15:49
SKU00249,CUST00022,2,Negative,16-07-2025 19:40
SKU00249,CUST00398,4,Positive,28-07-2025 15:56
SKU00249,CUST00663,2,Negative,12-07-2025 17:01
SKU00250,CUST00503,4,Positive,10-09-2025 10:44
SKU00250,CUST00826,3,Negative,26-09-2025 17:51
SKU00250,CUST00702,5,Positive,13-07-2025 17:55
SKU00250,CUST00368,1,Negative,19-09-2025 18:49
SKU00250,CUST00377,5,Positive,20-07-2025 09:44
SKU00250,CUST00502,4,Positive,24-09-2025 23:09
SKU00250,CUST00398,4,Positive,27-07-2025 01:36
SKU00250,CUST00577,5,Positive,11-08-2025 01:49
SKU00250,CUST00093,4,Positive,17-09-2025 17:45
SKU00250,CUST00378,5,Positive,19-07-2025 02:14
SKU00250,CUST00445,4,Positive,10-07-2025 00:34
SKU00250,CUST00042,5,Positive,03-08-2025 04:19
SKU00250,CUST00997,4,Positive,04-09-2025 16:13
SKU00250,CUST00230,2,Negative,29-09-2025 08:36
SKU00251,CUST00540,5,Positive,09-07-2025 03:39
SKU00251,CUST00298,4,Positive,12-08-2025 11:06
SKU00251,CUST00082,4,Positive,30-07-2025 03:58
SKU00251,CUST00153,2,Negative,05-09-2025 10:34
SKU00251,CUST00925,3,Negative,20-09-2025 16:55
SKU00251,CUST00255,5,Positive,11-08-2025 12:41
SKU00251,CUST00303,5,Positive,05-07-2025 15:12
SKU00251,CUST00565,1,Negative,28-09-2025 01:28
SKU00251,CUST00047,5,Positive,11-07-2025 10:48
SKU00251,CUST00523,4,Positive,10-08-2025 02:24
SKU00251,CUST00097,4,Positive,03-09-2025 03:54
SKU00251,CUST00738,5,Positive,17-09-2025 22:01
SKU00251,CUST00260,3,Negative,25-07-2025 17:52
SKU00251,CUST00600,1,Negative,13-09-2025 15:04
SKU00251,CUST00516,1,Negative,12-07-2025 01:29
SKU00251,CUST00759,4,Positive,18-07-2025 10:23
SKU00251,CUST00806,2,Negative,20-09-2025 20:07
SKU00251,CUST00403,1,Negative,09-07-2025 02:04
SKU00251,CUST00427,3,Negative,31-07-2025 11:32
SKU00251,CUST00602,4,Positive,12-09-2025 12:45
SKU00252,CUST00639,3,Negative,03-08-2025 03:22
SKU00252,CUST00990,2,Negative,21-07-2025 11:49
SKU00252,CUST00190,1,Negative,11-09-2025 12:42
SKU00252,CUST00619,3,Negative,23-09-2025 15:00
SKU00252,CUST00690,1,Negative,12-08-2025 02:49
SKU00252,CUST00548,1,Negative,01-07-2025 13:37
SKU00252,CUST00405,1,Negative,02-07-2025 07:00
SKU00252,CUST00176,4,Positive,14-08-2025 16:15
SKU00252,CUST00709,4,Positive,23-09-2025 08:24
SKU00252,CUST00674,5,Positive,09-09-2025 11:29
SKU00252,CUST00499,3,Negative,30-08-2025 01:12
SKU00252,CUST00833,5,Positive,05-08-2025 00:33
SKU00252,CUST00708,4,Positive,17-09-2025 02:56
SKU00252,CUST00310,1,Negative,13-07-2025 03:28
SKU00252,CUST00139,1,Negative,19-07-2025 12:36
SKU00252,CUST00115,1,Negative,06-09-2025 13:52
SKU00252,CUST00994,2,Negative,22-09-2025 09:38
SKU00252,CUST00028,2,Negative,16-08-2025 17:05
SKU00252,CUST00665,2,Negative,02-09-2025 02:00
SKU00253,CUST00447,5,Positive,19-07-2025 12:51
SKU00253,CUST00089,3,Negative,13-09-2025 17:34
SKU00253,CUST00475,2,Negative,16-08-2025 00:28
SKU00253,CUST00433,1,Negative,12-07-2025 07:22
SKU00253,CUST00171,2,Negative,10-09-2025 17:29
SKU00253,CUST00720,4,Positive,17-08-2025 02:14
SKU00253,CUST00483,1,Negative,22-09-2025 11:28
SKU00253,CUST00461,5,Positive,24-07-2025 13:22
SKU00253,CUST00207,3,Negative,25-08-2025 06:52
SKU00253,CUST00850,4,Positive,05-07-2025 22:39
SKU00253,CUST00342,1,Negative,10-07-2025 23:13
SKU00253,CUST00646,4,Positive,10-08-2025 08:37
SKU00254,CUST00755,5,Positive,27-08-2025 20:24
SKU00254,CUST00749,5,Positive,29-07-2025 05:33
SKU00254,CUST00038,4,Positive,08-08-2025 19:19
SKU00254,CUST00498,5,Positive,27-08-2025 09:13
SKU00254,CUST00743,5,Positive,29-09-2025 19:21
SKU00254,CUST00695,4,Positive,23-07-2025 12:22
SKU00254,CUST00732,1,Negative,21-08-2025 07:02
SKU00254,CUST00020,4,Positive,25-08-2025 23:07
SKU00254,CUST00324,5,Positive,07-07-2025 03:59
SKU00254,CUST00275,4,Positive,25-09-2025 07:50
SKU00254,CUST00485,1,Negative,18-08-2025 00:56
SKU00254,CUST00638,3,Negative,13-08-2025 12:40
SKU00254,CUST00715,4,Positive,03-07-2025 00:29
SKU00254,CUST00166,3,Negative,09-09-2025 12:11
SKU00254,CUST00197,4,Positive,03-08-2025 09:13
SKU00254,CUST00449,2,Negative,19-08-2025 06:52
SKU00254,CUST00225,5,Positive,27-09-2025 06:17
SKU00254,CUST00702,3,Negative,28-09-2025 11:47
SKU00254,CUST00617,4,Positive,13-07-2025 17:37
SKU00254,CUST00905,3,Negative,09-09-2025 04:42
SKU00255,CUST00983,4,Positive,19-09-2025 21:13
SKU00255,CUST00964,3,Negative,16-09-2025 06:45
SKU00255,CUST00484,2,Negative,30-08-2025 08:59
SKU00255,CUST00213,3,Negative,06-09-2025 01:26
SKU00255,CUST00768,1,Negative,03-09-2025 18:21
SKU00255,CUST00495,2,Negative,17-07-2025 19:47
SKU00255,CUST00205,2,Negative,28-08-2025 19:29
SKU00255,CUST00504,1,Negative,16-09-2025 00:56
SKU00255,CUST00426,4,Positive,30-07-2025 11:33
SKU00255,CUST00241,2,Negative,24-08-2025 01:30
SKU00255,CUST00049,1,Negative,04-08-2025 20:02
SKU00255,CUST00903,3,Negative,04-08-2025 15:58
SKU00255,CUST00694,2,Negative,17-07-2025 23:06
SKU00255,CUST00848,5,Positive,04-07-2025 02:29
SKU00255,CUST00827,1,Negative,02-08-2025 18:58
SKU00255,CUST00441,1,Negative,29-08-2025 23:01
SKU00255,CUST00233,1,Negative,24-08-2025 13:30
SKU00256,CUST00499,3,Negative,03-08-2025 01:00
SKU00256,CUST00804,3,Negative,13-09-2025 16:46
SKU00256,CUST00048,5,Positive,26-07-2025 23:17
SKU00256,CUST00918,2,Negative,21-09-2025 20:35
SKU00256,CUST00707,5,Positive,28-08-2025 16:05
SKU00256,CUST00686,1,Negative,07-09-2025 14:02
SKU00256,CUST00052,4,Positive,16-09-2025 13:46
SKU00256,CUST00469,1,Negative,11-07-2025 06:44
SKU00256,CUST00801,5,Positive,29-08-2025 04:36
SKU00256,CUST00801,1,Negative,18-09-2025 23:09
SKU00256,CUST00576,1,Negative,19-08-2025 06:06
SKU00256,CUST00108,2,Negative,31-08-2025 03:50
SKU00257,CUST00892,2,Negative,27-09-2025 10:45
SKU00257,CUST00371,2,Negative,09-09-2025 17:10
SKU00257,CUST00300,4,Positive,12-09-2025 23:30
SKU00257,CUST00519,4,Positive,10-09-2025 02:58
SKU00257,CUST00892,1,Negative,15-07-2025 23:32
SKU00257,CUST00663,3,Negative,02-08-2025 11:41
SKU00257,CUST00839,2,Negative,12-07-2025 22:34
SKU00257,CUST00869,2,Negative,12-08-2025 15:11
SKU00258,CUST00788,1,Negative,24-07-2025 19:37
SKU00258,CUST00855,4,Positive,03-08-2025 03:20
SKU00258,CUST00294,5,Positive,17-07-2025 15:04
SKU00258,CUST00088,3,Negative,06-08-2025 03:50
SKU00258,CUST00733,4,Positive,05-08-2025 00:21
SKU00258,CUST00645,2,Negative,15-07-2025 17:16
SKU00258,CUST00772,5,Positive,10-08-2025 22:41
SKU00258,CUST00807,2,Negative,14-07-2025 09:33
SKU00258,CUST00822,4,Positive,10-08-2025 03:18
SKU00258,CUST00941,4,Positive,26-09-2025 04:38
SKU00258,CUST00470,5,Positive,16-09-2025 03:34
SKU00258,CUST00699,3,Negative,30-09-2025 15:04
SKU00258,CUST00031,4,Positive,15-07-2025 03:14
SKU00258,CUST00789,1,Negative,08-09-2025 16:11
SKU00258,CUST00826,5,Positive,30-09-2025 14:50
SKU00258,CUST00072,1,Negative,02-08-2025 20:18
SKU00258,CUST00323,4,Positive,13-09-2025 23:45
SKU00258,CUST00169,4,Positive,06-07-2025 23:13
SKU00259,CUST00778,1,Negative,03-09-2025 02:19
SKU00259,CUST00945,2,Negative,26-09-2025 15:00
SKU00259,CUST00589,1,Negative,31-08-2025 07:45
SKU00259,CUST00731,5,Positive,29-07-2025 17:05
SKU00259,CUST00430,4,Positive,25-09-2025 00:01
SKU00259,CUST00698,5,Positive,23-09-2025 19:30
SKU00259,CUST00312,3,Negative,27-09-2025 06:39
SKU00259,CUST00353,1,Negative,19-09-2025 07:03
SKU00259,CUST00287,5,Positive,29-08-2025 06:20
SKU00259,CUST00943,2,Negative,06-09-2025 23:48
SKU00259,CUST00414,4,Positive,01-09-2025 12:20
SKU00259,CUST00211,5,Positive,30-08-2025 14:51
SKU00259,CUST00808,5,Positive,02-09-2025 07:21
SKU00259,CUST00453,3,Negative,25-09-2025 04:25
SKU00259,CUST00832,4,Positive,14-09-2025 06:48
SKU00259,CUST00203,3,Negative,09-07-2025 04:23
SKU00259,CUST00038,5,Positive,02-08-2025 11:25
SKU00260,CUST00743,2,Negative,20-08-2025 12:46
SKU00260,CUST00554,3,Negative,21-07-2025 18:02
SKU00260,CUST00096,5,Positive,23-08-2025 13:45
SKU00260,CUST00320,5,Positive,03-08-2025 01:54
SKU00260,CUST00776,2,Negative,03-07-2025 06:34
SKU00260,CUST00029,5,Positive,27-08-2025 12:38
SKU00260,CUST00265,2,Negative,19-09-2025 19:14
SKU00260,CUST00793,3,Negative,09-09-2025 12:53
SKU00260,CUST00433,5,Positive,11-07-2025 17:20
SKU00260,CUST00750,1,Negative,20-09-2025 17:01
SKU00260,CUST00382,3,Negative,30-08-2025 20:59
SKU00260,CUST00520,3,Negative,13-07-2025 00:30
SKU00260,CUST00049,1,Negative,13-08-2025 13:37
SKU00260,CUST00306,5,Positive,10-09-2025 13:00
SKU00260,CUST00006,4,Positive,02-08-2025 21:52
SKU00260,CUST00242,5,Positive,24-08-2025 21:56
SKU00260,CUST00732,5,Positive,20-09-2025 23:49
SKU00261,CUST00359,3,Negative,28-07-2025 15:00
SKU00261,CUST00683,5,Positive,04-09-2025 06:53
SKU00261,CUST00144,4,Positive,20-08-2025 10:54
SKU00261,CUST00756,2,Negative,11-07-2025 05:11
SKU00261,CUST00336,5,Positive,26-08-2025 13:01
SKU00261,CUST00198,3,Negative,14-08-2025 02:37
SKU00261,CUST00101,2,Negative,08-09-2025 02:14
SKU00261,CUST00436,4,Positive,08-07-2025 22:57
SKU00261,CUST00095,1,Negative,11-08-2025 06:03
SKU00261,CUST00910,2,Negative,16-08-2025 05:45
SKU00261,CUST00220,4,Positive,08-07-2025 13:55
SKU00261,CUST00379,5,Positive,09-08-2025 02:29
SKU00262,CUST00893,3,Negative,26-08-2025 17:31
SKU00262,CUST00511,4,Positive,12-08-2025 17:27
SKU00262,CUST00706,4,Positive,10-09-2025 01:01
SKU00262,CUST00997,4,Positive,18-09-2025 23:37
SKU00262,CUST00167,2,Negative,19-08-2025 02:33
SKU00262,CUST00131,4,Positive,08-09-2025 01:06
SKU00262,CUST00469,2,Negative,07-09-2025 09:39
SKU00262,CUST00526,5,Positive,12-07-2025 11:05
SKU00262,CUST00712,2,Negative,14-08-2025 05:14
SKU00262,CUST00485,1,Negative,11-09-2025 11:27
SKU00262,CUST00161,5,Positive,05-08-2025 20:36
SKU00262,CUST00944,1,Negative,28-08-2025 09:49
SKU00262,CUST00873,4,Positive,11-07-2025 17:06
SKU00262,CUST00124,3,Negative,25-08-2025 12:18
SKU00262,CUST00297,1,Negative,20-08-2025 18:09
SKU00262,CUST00157,1,Negative,06-08-2025 01:34
SKU00262,CUST00313,3,Negative,30-07-2025 10:38
SKU00263,CUST00498,1,Negative,15-09-2025 19:38
SKU00263,CUST00147,2,Negative,15-09-2025 02:22
SKU00263,CUST00604,4,Positive,05-07-2025 17:21
SKU00263,CUST00960,3,Negative,25-09-2025 07:39
SKU00263,CUST00291,2,Negative,18-07-2025 18:36
SKU00263,CUST00839,4,Positive,01-07-2025 04:51
SKU00263,CUST00126,5,Positive,03-08-2025 20:24
SKU00263,CUST00070,1,Negative,10-08-2025 13:01
SKU00263,CUST00493,5,Positive,31-07-2025 01:39
SKU00263,CUST00580,4,Positive,26-09-2025 09:49
SKU00263,CUST00346,4,Positive,16-08-2025 03:21
SKU00263,CUST00855,5,Positive,13-07-2025 21:28
SKU00263,CUST00781,2,Negative,19-08-2025 00:11
SKU00263,CUST00652,4,Positive,12-09-2025 22:50
SKU00264,CUST00684,4,Positive,15-07-2025 11:09
SKU00264,CUST00888,3,Negative,09-07-2025 16:07
SKU00264,CUST00820,5,Positive,03-09-2025 12:24
SKU00264,CUST00639,4,Positive,07-08-2025 14:19
SKU00264,CUST00239,4,Positive,02-08-2025 21:55
SKU00264,CUST00554,1,Negative,04-09-2025 02:14
SKU00264,CUST00912,4,Positive,10-09-2025 10:48
SKU00264,CUST00285,1,Negative,23-09-2025 01:49
SKU00264,CUST00170,1,Negative,25-08-2025 12:50
SKU00264,CUST00646,3,Negative,24-08-2025 11:19
SKU00264,CUST00661,1,Negative,01-09-2025 12:25
SKU00264,CUST00573,1,Negative,19-07-2025 16:23
SKU00264,CUST00979,5,Positive,22-08-2025 14:33
SKU00264,CUST00591,1,Negative,25-08-2025 08:45
SKU00264,CUST00535,2,Negative,11-09-2025 20:55
SKU00264,CUST00488,5,Positive,26-09-2025 01:50
SKU00264,CUST00020,1,Negative,02-09-2025 21:50
SKU00264,CUST00959,5,Positive,18-07-2025 10:49
SKU00264,CUST00986,1,Negative,27-07-2025 16:42
SKU00265,CUST00252,5,Positive,13-08-2025 03:07
SKU00265,CUST00087,5,Positive,28-08-2025 22:04
SKU00265,CUST00329,4,Positive,27-08-2025 04:13
SKU00265,CUST00047,4,Positive,22-09-2025 16:32
SKU00265,CUST00957,1,Negative,03-08-2025 00:09
SKU00265,CUST00448,2,Negative,10-08-2025 06:52
SKU00265,CUST00025,5,Positive,31-07-2025 19:33
SKU00265,CUST00392,3,Negative,09-07-2025 20:06
SKU00265,CUST00118,1,Negative,22-08-2025 14:26
SKU00265,CUST00173,3,Negative,14-07-2025 23:37
SKU00265,CUST00188,3,Negative,13-09-2025 14:16
SKU00266,CUST00158,3,Negative,09-08-2025 13:01
SKU00266,CUST00695,2,Negative,06-07-2025 17:16
SKU00266,CUST00630,3,Negative,18-07-2025 14:49
SKU00266,CUST00028,1,Negative,29-07-2025 22:26
SKU00266,CUST00400,1,Negative,01-08-2025 01:45
SKU00266,CUST00146,4,Positive,25-09-2025 16:51
SKU00266,CUST00332,3,Negative,06-08-2025 11:00
SKU00267,CUST00054,2,Negative,24-07-2025 06:21
SKU00267,CUST00771,5,Positive,26-08-2025 21:32
SKU00267,CUST00243,4,Positive,19-08-2025 09:10
SKU00267,CUST00771,5,Positive,07-08-2025 09:13
SKU00267,CUST00973,1,Negative,27-07-2025 03:29
SKU00267,CUST00063,3,Negative,15-08-2025 03:07
SKU00267,CUST00567,4,Positive,07-07-2025 08:31
SKU00267,CUST00496,1,Negative,09-08-2025 13:31
SKU00268,CUST00936,1,Negative,27-07-2025 03:11
SKU00268,CUST00568,5,Positive,04-09-2025 13:05
SKU00268,CUST00104,2,Negative,13-09-2025 01:52
SKU00268,CUST00569,2,Negative,30-07-2025 13:47
SKU00268,CUST00582,4,Positive,13-08-2025 07:12
SKU00268,CUST00086,5,Positive,20-07-2025 18:05
SKU00268,CUST00802,2,Negative,06-08-2025 05:51
SKU00268,CUST00554,2,Negative,14-09-2025 22:14
SKU00268,CUST00252,5,Positive,11-08-2025 03:24
SKU00268,CUST00985,5,Positive,13-08-2025 20:38
SKU00268,CUST00043,1,Negative,17-09-2025 21:35
SKU00268,CUST00476,5,Positive,29-07-2025 02:00
SKU00269,CUST00001,1,Negative,29-09-2025 15:13
SKU00269,CUST00944,4,Positive,27-07-2025 12:50
SKU00269,CUST00613,3,Negative,20-09-2025 12:08
SKU00269,CUST00697,4,Positive,04-08-2025 02:51
SKU00269,CUST00863,2,Negative,26-08-2025 19:31
SKU00269,CUST00861,5,Positive,28-07-2025 07:30
SKU00269,CUST00047,2,Negative,10-09-2025 18:25
SKU00269,CUST00547,5,Positive,07-07-2025 18:57
SKU00269,CUST00308,1,Negative,08-08-2025 09:07
SKU00269,CUST00716,1,Negative,19-09-2025 15:12
SKU00270,CUST00743,5,Positive,28-07-2025 03:11
SKU00270,CUST00900,4,Positive,21-07-2025 11:18
SKU00270,CUST00626,5,Positive,16-09-2025 20:55
SKU00270,CUST00326,3,Negative,31-08-2025 16:03
SKU00270,CUST00268,4,Positive,27-07-2025 12:10
SKU00270,CUST00252,3,Negative,03-08-2025 04:03
SKU00270,CUST00216,4,Positive,28-08-2025 04:58
SKU00270,CUST00337,1,Negative,27-09-2025 17:49
SKU00270,CUST00709,2,Negative,01-09-2025 18:19
SKU00271,CUST00624,4,Positive,01-07-2025 09:58
SKU00271,CUST00924,1,Negative,04-09-2025 07:31
SKU00271,CUST00178,4,Positive,23-08-2025 23:05
SKU00271,CUST00917,4,Positive,13-09-2025 00:40
SKU00271,CUST00403,5,Positive,08-07-2025 21:05
SKU00272,CUST00552,1,Negative,25-09-2025 15:50
SKU00272,CUST00853,4,Positive,04-09-2025 06:26
SKU00272,CUST00127,3,Negative,17-09-2025 21:55
SKU00272,CUST00386,5,Positive,04-08-2025 18:07
SKU00272,CUST00397,2,Negative,20-09-2025 11:21
SKU00272,CUST00787,1,Negative,13-07-2025 02:43
SKU00272,CUST00474,3,Negative,29-09-2025 21:36
SKU00273,CUST00456,1,Negative,22-07-2025 12:10
SKU00273,CUST00761,1,Negative,12-09-2025 15:14
SKU00273,CUST00288,3,Negative,19-07-2025 14:15
SKU00273,CUST00093,5,Positive,30-08-2025 16:54
SKU00273,CUST00311,2,Negative,23-07-2025 17:51
SKU00273,CUST00506,3,Negative,04-07-2025 13:44
SKU00273,CUST00288,4,Positive,26-09-2025 19:39
SKU00273,CUST00721,5,Positive,21-07-2025 07:12
SKU00273,CUST00008,2,Negative,18-09-2025 17:21
SKU00273,CUST00654,4,Positive,11-07-2025 18:31
SKU00273,CUST00891,3,Negative,25-08-2025 06:06
SKU00274,CUST00175,5,Positive,19-07-2025 19:31
SKU00274,CUST00676,5,Positive,04-09-2025 06:16
SKU00274,CUST00699,5,Positive,24-08-2025 20:52
SKU00274,CUST00180,1,Negative,27-08-2025 02:31
SKU00274,CUST00132,1,Negative,13-07-2025 08:56
SKU00274,CUST00266,5,Positive,22-09-2025 01:24
SKU00274,CUST00234,5,Positive,09-09-2025 18:27
SKU00274,CUST00802,3,Negative,19-07-2025 15:02
SKU00274,CUST00869,1,Negative,06-09-2025 06:46
SKU00274,CUST00695,5,Positive,29-08-2025 15:47
SKU00274,CUST00259,5,Positive,24-09-2025 17:46
SKU00274,CUST00465,1,Negative,30-09-2025 01:26
SKU00274,CUST00438,1,Negative,21-09-2025 21:38
SKU00274,CUST00962,3,Negative,11-08-2025 23:54
SKU00274,CUST00865,4,Positive,27-07-2025 14:32
SKU00274,CUST00125,5,Positive,15-08-2025 07:13
SKU00274,CUST00508,3,Negative,20-08-2025 05:17
SKU00274,CUST00778,1,Negative,24-09-2025 19:24
SKU00274,CUST00739,2,Negative,05-07-2025 13:26
SKU00274,CUST00285,4,Positive,21-08-2025 16:36
SKU00275,CUST00324,1,Negative,08-08-2025 01:05
SKU00275,CUST00200,3,Negative,08-07-2025 22:37
SKU00275,CUST00902,5,Positive,17-09-2025 10:00
SKU00275,CUST00026,2,Negative,05-09-2025 22:45
SKU00275,CUST00434,1,Negative,28-09-2025 00:45
SKU00275,CUST00256,2,Negative,16-07-2025 23:16
SKU00275,CUST00338,3,Negative,07-07-2025 02:26
SKU00275,CUST00642,1,Negative,03-07-2025 16:56
SKU00275,CUST00492,4,Positive,17-09-2025 10:54
SKU00275,CUST00025,5,Positive,16-09-2025 09:39
SKU00275,CUST00642,3,Negative,20-09-2025 14:31
SKU00275,CUST00257,2,Negative,11-07-2025 11:17
SKU00275,CUST00485,2,Negative,03-08-2025 02:07
SKU00275,CUST00853,1,Negative,18-09-2025 18:32
SKU00275,CUST00342,5,Positive,16-09-2025 02:24
